labels,id,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39
/finance,19340703_153,0.4686486849863121,0.42894165973222176,0.4802547557421946,0.5168344898240262,0.24228663921356422,0.22710269250138243,0.6824306529011216,0.8529344767592002,0.5765998345872476,0.2002650894319294,0.48395583276242493,0.3153357133653586,0.24273333144617015,0.15942019878555072,0.13293804020565786,0.2145940279374528,0.4059613510702071,0.3055250120602501,0.5232857508727038,0.3025647599962766,0.2879167213162582,0.3336215652696501,0.29502106711482046,0.5038487532794178,0.6729355862333647,0.44441799596863807,0.15667478178976513,0.33804800857667167,0.3024218601926226,0.39723697086812526,0.35874810886272135,0.36015713354970913,0.2348037129479342,0.33543595666927933,0.3025482420309482,0.40569376508661337,0.642705311625683,0.21222166211660531,0.4396614578114125,0.20553270656423236
/finance,26149678_645,0.642034100625175,0.4651038627117161,0.5670506352922764,0.6313456287142509,0.39942302580098277,0.3714114642691443,0.6606979282293272,0.902269428468691,0.7158600152837586,0.2950660241667192,0.641779764934264,0.414299036828951,0.374548580405596,0.3594299236421259,0.20562857562215697,0.2911401644259456,0.5712521557921724,0.41825005076814736,0.7230349661582179,0.5439420899980343,0.45510930592658816,0.45640465437871375,0.389266751528819,0.6688673987989394,0.8104384565657756,0.4827607859273334,0.23296411688199575,0.4052439274090878,0.5015650010878647,0.6130040988279442,0.4896186668027422,0.522382185404541,0.37628015103214674,0.47811413711462675,0.4078930238365036,0.5313164330881974,0.7465819204391037,0.3532531015486756,0.4120931123888519,0.27785238940493884
/finance,8794785_88,0.3515113698477634,0.3526710334070217,0.48646411213618623,0.4474530656609171,0.1682609135516404,0.15128470177058406,0.6367140729541894,0.793389271101108,0.4681445402795545,0.14316751082835738,0.3508979482952201,0.18985014779727163,0.1854494906738351,0.1977001713008628,0.16734108099736947,0.1630404629088148,0.29319165887852777,0.24833298618519245,0.4145191248064016,0.2374212531445025,0.26626956471547625,0.27609259909340533,0.19685973086770658,0.3632563316184917,0.5568522823224523,0.3318679717296748,0.18600988389154294,0.23771421922285343,0.2150826281735877,0.3451080429719036,0.36382493461094784,0.3892548507837573,0.2722781378516619,0.31537770666100406,0.2046354152044185,0.35144222414268356,0.5487484085480409,0.18370810800707746,0.3494269605425288,0.16044113865430729
/finance,10605060_219,0.5040141685223763,0.37231294687003774,0.42852474387671863,0.4803151627092319,0.24349391673930618,0.31824737685508037,0.46184763362891323,0.6737420776000003,0.49046808424101923,0.1835601499132409,0.45009793784366614,0.2940412918466372,0.3068039120250597,0.3491651721435984,0.21328077609074056,0.23328408801835693,0.4220306895677326,0.29298029332398007,0.5147216392087153,0.4376607242456979,0.36152011046255156,0.35814468993289933,0.3271803801465826,0.4104015998048069,0.5963609573070221,0.4072834763806075,0.17536086668886053,0.3579602516420884,0.3902417820932734,0.4723626268241977,0.39469311690413167,0.4312177197251999,0.29919150013532025,0.3174670171297424,0.23357335239846477,0.34332307701222997,0.5447021178967938,0.2504756922908963,0.29504597239040214,0.2664109959456764
/travel,11259874_345,0.37962998580438784,0.22172932545041496,0.302129653947493,0.4106570883588743,0.33920031257207817,0.2949151723607447,0.24381871985090678,0.4238409250628186,0.45411642520087686,0.2944744003015688,0.3698205282113166,0.36587699393424034,0.26000835557217267,0.18169133953363925,0.13979494580748758,0.31055863593435795,0.20635342583706628,0.11196559658508522,0.48014563613129574,0.3468321664744567,0.22391459160874644,0.2464608380449687,0.43072894848564713,0.424704376916222,0.4672989892747445,0.8615568469278366,0.1286811970958267,0.26796730432483123,0.40943038645333424,0.30540275598241745,0.3720114153212901,0.37355131397896385,0.0837157337523648,0.3173299523477989,0.15255908253671324,0.6294022839529826,0.3104968201289298,0.15879943938003904,0.13466257165484385,0.17916768409876385
/travel,11573925_369,0.4260352598111218,0.3265126976747958,0.4453352851372236,0.5171279215861472,0.2369734441137126,0.24482173357827663,0.4181867221378362,0.5827692035801068,0.5131066528098283,0.23162322780377761,0.3721663373722396,0.31059177483352984,0.25577512000272834,0.26109972791556685,0.19534948805029878,0.28455494560470185,0.35650633847960267,0.22435273321338425,0.5106965567333336,0.40996082655261484,0.2863195561236013,0.40074280086021297,0.2665491921409227,0.4454327708594708,0.5826835614471009,0.4375458789539573,0.24014739920488185,0.2772798240611177,0.30375936163589995,0.40147402550666994,0.4114901176663299,0.8977195237333762,0.20169626351694833,0.4875006401935129,0.25425864878412363,0.5001136970887621,0.548796654558172,0.17128760814582336,0.17121693069653504,0.1002606932129233
/travel,19534498_345,0.4297977938530302,0.4032132988816105,0.30057853564050097,0.4978122860955649,0.31746790620484683,0.3250745374186117,0.32836389707799457,0.4973625455013343,0.43556460951934667,0.24320350478690106,0.461689833839528,0.4792220614833952,0.31596226893591517,0.2345132021606602,0.12351833022407709,0.269262024082046,0.2757069956882841,0.1871904688417165,0.5449896414722689,0.3627645887114715,0.3174963956399187,0.32295038714980434,0.41186786106275897,0.4917192608620396,0.520430060059603,0.8853494004465892,0.0986483116979599,0.2801688284134754,0.4933515196076503,0.4426807681517924,0.3804227038646342,0.3205482765267405,0.2131769826664314,0.22478564752402289,0.15182934832483438,0.5926409500212088,0.3948571240713451,0.21173289593133837,0.15003845888268375,0.2715013189378227
/travel,20662331_634,0.3698729832941531,0.4650320577089067,0.41005322200702027,0.46724664178301784,0.38529567915750734,0.291087942513962,0.3942306591624329,0.5139641792977764,0.46563193280487253,0.21400006180032854,0.5011200843654672,0.4242294743566082,0.4374089169474116,0.2149214790007399,0.13568344321667009,0.18955431684242477,0.34068004128816926,0.31411432846213516,0.498202541426823,0.41319523258626656,0.3025917338953027,0.24762154425764432,0.4520952205886791,0.6335795740745183,0.5620307410536226,0.6558317058115254,0.08607234942836614,0.29348165316361846,0.4337227856676417,0.4585219729088689,0.3508708662066222,0.44517128955899127,0.17250451802265895,0.35873478092978167,0.2564330911329966,0.971881659438986,0.46356305235528555,0.2643042754146807,0.3336889298246776,0.19630728131338765
/travel,11566027_369,0.4841473177153046,0.3651217020280846,0.30814808440067476,0.5248793308323283,0.333873204385526,0.36426214273443114,0.3445574411224562,0.5081263891303192,0.4567997152005949,0.31804557476259154,0.4505518423277092,0.5479674600815253,0.287680435409283,0.2640545908686186,0.17049076238402672,0.22206313753171195,0.2988444199577224,0.25593033888176026,0.5770428679538951,0.4081906001975503,0.3582914720230414,0.27614301155124016,0.38110747290308966,0.5071472297198452,0.5434631456296608,0.918024731818787,0.13070927051134804,0.317447825346604,0.551773210052416,0.537060360259538,0.44999908021359386,0.4029253883164846,0.2116658587052134,0.276009099304049,0.23815679426952205,0.5297137340685867,0.40491790913050035,0.21792845203613317,0.17590742471352033,0.22897562533254115
/travel,18261838_405,0.4297977938530302,0.4032132988816105,0.30057853564050097,0.4978122860955649,0.31746790620484683,0.3250745374186117,0.32836389707799457,0.4973625455013343,0.43556460951934667,0.24320350478690106,0.461689833839528,0.4792220614833952,0.31596226893591517,0.2345132021606602,0.12351833022407709,0.269262024082046,0.2757069956882841,0.1871904688417165,0.5449896414722689,0.3627645887114715,0.3174963956399187,0.32295038714980434,0.41186786106275897,0.4917192608620396,0.520430060059603,0.8853494004465892,0.0986483116979599,0.2801688284134754,0.4933515196076503,0.4426807681517924,0.3804227038646342,0.3205482765267405,0.2131769826664314,0.22478564752402289,0.15182934832483438,0.5926409500212088,0.3948571240713451,0.21173289593133837,0.15003845888268375,0.2715013189378227
/travel,20370949_576,0.5820960317084678,0.35147267286635697,0.4617565098465204,0.34553401587070653,0.39708814776111184,0.3466162841113179,0.3254347464350002,0.5184306250667171,0.8034123479526166,0.4331279301211088,0.5304186489485947,0.3242415487846073,0.2836965936878928,0.24494733951578193,0.08169837315384004,0.2207310793828123,0.3527534385189404,0.2009839411929478,0.6448635499378094,0.3863443878795334,0.12638936143481735,0.20430135593323293,0.20965244350518517,0.5920456428453075,0.6108715652121035,0.3609816206570601,0.10962195958960326,0.304455319899443,0.44085419199057313,0.34349201064496865,0.25482244389100916,0.42119873641172084,0.11616334370545174,0.3680394288360168,0.17626693398220586,0.40511855455937706,0.43158578425178507,0.11339791729805898,0.34339568638237955,0.2738326413943882
/travel,7036111_153,0.30693294894315803,0.2519974675521476,0.21765768762147794,0.3546557927939679,0.2938944642819736,0.13320664351790454,0.39121614194926596,0.3916634893196757,0.3201518338009121,0.24956237000509626,0.3771845317843918,0.25673580311433625,0.26980013460461943,0.2521939567479149,0.08674215699620362,0.19030496057905552,0.335268958174133,0.14790340563253196,0.3696497661454629,0.29357263218546265,0.34421839765512297,0.33591668395324176,0.9472015955357763,0.3335750047622958,0.37377209474163076,0.48912402189752974,0.08697303924409613,0.2839141750333086,0.26771449671851805,0.37385112413651994,0.24532927971024474,0.31132797432894654,0.17490971967785948,0.26510371996471116,0.1952215611890663,0.4554854558884958,0.4007767026920966,0.25025207846311326,0.17048007663572354,0.13180981152886878
/travel,25842312_645,0.48790576664593965,0.2724233986144894,0.3183196232481037,0.4562257225189131,0.40927976109954517,0.3609482758101191,0.2242473637901511,0.4876802496751756,0.505347632736689,0.34702042538512445,0.4847405269858559,0.4965294145626723,0.32521747884410684,0.2044977827131582,0.13428788636910424,0.28307609655758564,0.25397671584580417,0.168337017387166,0.5947187981214043,0.371902246555733,0.24888471126911893,0.2579760126044443,0.29792239348069294,0.5339417897379969,0.5191416457663633,0.8256849984257243,0.07538776916228819,0.29978412678711613,0.5219325996609795,0.4190192739183313,0.41357618266667295,0.3099608790199069,0.10369620406327286,0.2423393725014899,0.1798419468403911,0.4988587771717865,0.3608685273660665,0.24546666813671972,0.14784619261299287,0.3127475841091095
/travel,59999_79,0.3667691974038128,0.21118492946922243,0.23853352088509094,0.44863270431687635,0.3510181926268003,0.2555130850051006,0.22373355020195604,0.3770753436329103,0.4644328707970733,0.2811524156782726,0.34446154980666976,0.20637941005978083,0.2906386384262445,0.3083918805939701,0.12333391561420956,0.2582465414976868,0.3050695227516492,0.17198315524734054,0.43668950073155627,0.43339063439867653,0.18055636301915096,0.2694154653369175,0.22453898463227098,0.36408420619469656,0.6052171391890168,0.3282785473718694,0.13414606785351296,0.40575705067946877,0.3097327262266531,0.3833152128770611,0.25073376656360824,0.36721581100036244,0.1967758959208805,0.37335035092599433,0.2068931098516712,0.36893664913071184,0.34690022662954073,0.1502290566985252,0.17872836887248955,0.11005658179510483
/travel,11296231_345,0.2364674771682341,0.1919571446315495,0.19215441191263682,0.29549112555785995,0.24590789365144866,0.236922874352888,0.26658746324857685,0.30442653424081817,0.22761499847327432,0.1695985822338608,0.27304293888346026,0.3536352199859863,0.1597420979352881,0.06854419853981548,0.12236179296220559,0.17610979601297258,0.19821766397713877,0.14724705247304282,0.27813872770394354,0.24960285643192773,0.2522231959773448,0.26848741434603174,0.4593748997291389,0.31644800562689773,0.3375021405467533,0.7117700154835183,0.0587147379785246,0.17059116567660168,0.2803494211979536,0.26964821041029274,0.2391779021687103,0.2724176019458679,0.06704901211448516,0.1493619244168763,0.2430468161357908,0.5543670813918091,0.24260895783475425,0.13737406101774058,0.12220387551729156,0.08741523364598378
/travel,103191_108,0.5306199851319525,0.1635071473600028,0.17511792136384538,0.33115357355704317,0.24174423273402043,0.3951102961635336,0.24289187196891251,0.36986182132160594,0.39373314270280657,0.24021549546730003,0.3295918115175757,0.2130901295343554,0.16882674937492104,0.2988518828524452,0.1264727762561232,0.23263954811369675,0.27141685151450157,0.150377870149246,0.4332650477260865,0.37916974334067016,0.12587792709213563,0.18295896230501937,0.21680968544764706,0.3081453781705352,0.5134425783475507,0.3603089535096527,0.06808759301891143,0.5956945967367577,0.36673119024917694,0.2892833047817086,0.305414897729624,0.3381603683681878,0.19119507217706927,0.30419763791770077,0.21908013322804987,0.310645722568903,0.22229776531108017,0.12053274426798477,0.11855152758510894,0.17188663946364466
/travel,11723587_379,0.22599661014337963,0.14465327545787118,0.23244376522291715,0.3524872023858908,0.17114207436989753,0.11571967339916156,0.2326742045431034,0.30987894846918784,0.23066006464612257,0.0883301421274669,0.28942361661600335,0.16401702463114365,0.2896303266531085,0.1587433702820102,0.1238235787382839,0.17271489540776816,0.27290256548787006,0.16150061079101208,0.23061226267034107,0.2250641413903063,0.28155307642236166,0.23232307722989864,0.19023875818878705,0.2462568503752951,0.3075775961433068,0.18329228576829695,0.13005642094283887,0.14336647208256104,0.2032076852017971,0.31952959571976713,0.2470942921733671,0.15024998211472715,0.162720938754396,0.11494179658820258,0.15095323440029546,0.1522462613440191,0.40399093851297335,0.22449046051383773,0.19789946821520596,0.18171771702030662
/technology and computing,4891893_200,0.27715350745967265,0.3143200881193999,0.4157112995530212,0.3099461881938916,0.2378198719505684,0.14756026526745344,0.3533360962955675,0.4934082458883009,0.4043536516260209,0.08817491165203808,0.36160824693272103,0.21933944943145348,0.33255133505733725,0.16184749695239375,0.13859713952589026,0.11164076825473593,0.49552048007071753,0.5116581925606566,0.3277644962294537,0.3081244576613,0.19049644587551198,0.2726520916978108,0.19294705445279622,0.42402408520251667,0.4444966961429405,0.1987082925374735,0.24328108618389674,0.13516523825894772,0.20981333710965858,0.344113920486036,0.20367864510109585,0.209397701000673,0.3486785421279476,0.3475113196419646,0.35426434330746037,0.3584559450324616,0.5562875833561933,0.35585129142872773,0.9362962120662681,0.11935432368767895
/technology and computing,100078_102,0.3360014371761389,0.230283436239401,0.3872185140441818,0.40299452394715557,0.4103885926240347,0.31412169454600186,0.24652603652717958,0.3504121256801506,0.4054606823880689,0.19446736388150612,0.49786541502142784,0.3487160548697802,0.7760035064722339,0.30299174795473566,0.1633326433222493,0.18118641751004358,0.46721010428129084,0.3445601750662618,0.43743983881629483,0.5104472224345151,0.3625875398257762,0.322883173482934,0.3158396892392242,0.5099979643013258,0.40154192962308966,0.3030743028502001,0.13672509625100568,0.20379198995807923,0.44593610420170643,0.4938275948505274,0.3456531030459937,0.2729673020290244,0.2976444120989165,0.3183833952239477,0.29994986065693274,0.4093823654454515,0.42588243898614775,0.38878718820784336,0.3637027868994322,0.2166586744069437
/technology and computing,4873997_200,0.153266374559017,0.13335568203639694,0.16845859690067022,0.3246209051377555,0.1125437368720372,0.11215427631552151,0.1958746883447392,0.27998832061313367,0.19471300730893032,0.11468934378539652,0.19679532588955828,0.08072749173975537,0.1598167297059447,0.22461182868411822,0.24282093732646898,0.14459401174599745,0.4926174488369225,0.49888087479587867,0.18749451931580433,0.19559487943208778,0.32349890642176965,0.3811419396618663,0.1291301523650628,0.1959339326746095,0.2609114803109851,0.13191359228315847,0.9651701731261526,0.05489053642123629,0.1182112368175527,0.3335308817993516,0.3089418668958817,0.22881183634790217,0.39736548931618926,0.21592445304184787,0.3903171383559764,0.09441368559112229,0.3462531609968232,0.3100471921324173,0.21930933266948774,0.060062142326339184
/technology and computing,333479_14,0.22575451069874597,0.21106029187735428,0.3043989675614187,0.2910614610525666,0.1790019136613813,0.1824818901846619,0.3075301231771158,0.3583193779914567,0.25840382860269046,0.09164926813015097,0.32157816704307507,0.2368114094601911,0.2894775639425477,0.1833539076629007,0.1714106396574809,0.0718424176401912,0.5338595641262766,0.6535164580012133,0.28295038254870347,0.26031617619711067,0.20167772327898278,0.2564978508351868,0.17757142097082612,0.34290775160668757,0.3503680389384533,0.17477778934132415,0.3741661893629598,0.09823750238153055,0.16808290512667973,0.30181992070444164,0.24347978928589337,0.15310943747897077,0.3833701140625768,0.29300626264117047,0.3727703204258814,0.2529024550783688,0.4366962434426296,0.43361135222448743,0.6511974461254383,0.051934564994998364
/technology and computing,19924699_484,0.38057931306495496,0.3304319840054502,0.32531531427900223,0.40421585800051385,0.25166131394267105,0.2422746021368129,0.37799081897816456,0.47842274128512263,0.3529167866026996,0.18692074496137243,0.4789110418165321,0.3390889372912043,0.34457093941372746,0.42713858956015605,0.174267009983711,0.16762989249861773,0.9315918396693907,0.6039515831657414,0.4509911761976129,0.47166245860726136,0.4053349315501119,0.5695178297261753,0.27863710161510824,0.49136500042449877,0.5044690637834545,0.2553830143380961,0.4567485465487682,0.12153615525060196,0.35911952942707903,0.586310211092747,0.3033938655769456,0.3410941824808904,0.5477671282855658,0.29314231744253316,0.5015018540399583,0.27570053390529486,0.5680893087751354,0.500896126411709,0.42830253038286636,0.1904893433981253
/technology and computing,11425644_351,0.33896662535411065,0.15915863108254574,0.22630150359376539,0.41668793845492974,0.2428786432882066,0.1525342310299612,0.3229304285426268,0.4114540189470201,0.2821385823757567,0.13087462214468626,0.37617835853161097,0.23307889093726414,0.3409609611779008,0.27451728374790124,0.1492783936215903,0.27820552406704785,0.473032196763998,0.27909547958790676,0.33886666998174914,0.281644713528652,0.4058610368955895,0.9766360832403379,0.27070895239089415,0.33956266937339646,0.3870931763639628,0.2735835587601344,0.3663675014038994,0.14074936480047429,0.255440917343718,0.4600777681379581,0.29859747750462623,0.3794914252482222,0.34892495953465513,0.23011544331555076,0.4378881428814797,0.21814875796067815,0.4708660635055374,0.4170846184456763,0.19930369211728627,0.1506909004828276
/technology and computing,11678241_382,0.2444052446700865,0.2207400500014772,0.23351755166859797,0.3236363633757752,0.13571203186986178,0.17957717654801225,0.3343884589423561,0.36497326690383514,0.25367142912702006,0.07904266130069672,0.3298488679903362,0.22796624462685425,0.22593048127153945,0.35140033247596414,0.128439600769204,0.09159836798888439,0.6139938090805049,0.5245203110781413,0.34419292126999207,0.32323963916185267,0.38739923487515393,0.36937343591221034,0.1752128591607528,0.31112387503272265,0.410807466513478,0.19192247868083084,0.4181361962542388,0.1444713755699823,0.21492824915584247,0.5181458123978843,0.26009049058789235,0.24346531904695912,0.9476120243885618,0.27396787046583837,0.4064228634306438,0.2025647254005866,0.42758639688601086,0.4147074956037127,0.350383690098803,0.04057123889859433
/technology and computing,99190_81,0.3035842270266062,0.19993490773116251,0.2160711622700987,0.38946839570265324,0.16660261325096618,0.19890554430576665,0.3093809635314221,0.4109531155639684,0.2885467202982836,0.12058282778487976,0.3646249566102003,0.234294598273192,0.23732928053933497,0.26460795346503535,0.1419214962883817,0.1957897742282241,0.5296818146913747,0.39995562491173386,0.3453000752773385,0.33049845385685866,0.34139455245146455,0.5713485214839413,0.2525287246518854,0.3794461925203971,0.43753213447299205,0.25079814253207955,0.4275368819502034,0.17191499793439108,0.23122373127645238,0.463122758179478,0.3019714524650056,0.2969900270949511,0.35071337007842895,0.3099014782371732,0.9593271972952675,0.2564231809043496,0.46740598091052976,0.40025713246311406,0.3447423113594239,0.08087831949539642
/technology and computing,11046791_333,0.2964588566641953,0.1923405930419274,0.2711930084961488,0.35665690619097035,0.23383752735865582,0.16696063867369473,0.30715451031434354,0.38873878810142115,0.27371576595695657,0.08172882770393522,0.39225497304151247,0.2870879346872391,0.46177697775344956,0.3347786744817028,0.14039565924466366,0.2154819918441298,0.5206822097417755,0.48382408090301227,0.31524930300796755,0.37762881089171235,0.3461641134943695,0.4885242746473079,0.21332084315308825,0.40032076311678355,0.37978604706550567,0.23287198382391058,0.3486581159640678,0.14241291262424305,0.25804850213480357,0.4622633487312699,0.28453852389905954,0.23825197155159702,0.38083590668008827,0.30242446618371355,0.3895770309854202,0.25244716334088135,0.5162798979177898,0.9209892940097332,0.346224907218759,0.14380851084091845
/technology and computing,4829996_198,0.3032050971721871,0.24869511007662337,0.36958865706988714,0.38410250400280693,0.2786371110239112,0.14288529384224954,0.38712673365560873,0.48407869834654393,0.34452468404979963,0.11086826548370862,0.36752888551926427,0.21345060144876352,0.30179060860692425,0.1973744531142524,0.10449770737730986,0.20550305619382778,0.40703336345580626,0.37642488725706885,0.33118459713385834,0.29187027563366025,0.2869553263869867,0.3300567626204821,0.32575186430632996,0.39509234699546825,0.46914342501372447,0.22031439122348134,0.22598194347225928,0.22903393196130362,0.20201705033036838,0.3700167047672518,0.251134116007519,0.24435215224782686,0.2970977012844348,0.31695438208076476,0.23969439224287814,0.33852414783411555,0.6028031282893145,0.31633890573161866,0.4529573180938479,0.09288465580793723
