id,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99
100017_102,0.7207522611979161,0.4964172866841652,0.20966120090757895,0.32287427358721754,0.19210975399819785,0.4166220477125208,0.374864916290046,0.341337990253426,0.5068905342919475,0.29061354868407935,0.5623100200712349,0.2728449564342965,0.4653627518914799,0.6480801364866887,0.15153751863430345,0.319925831810089,0.5491511559495125,0.30445943826440897,0.35824407282391163,0.5999546671841444,0.23807106764109084,0.4184860521559365,0.6767346228481897,0.44893697637888325,0.4478815328295382,0.24128023258899345,0.5065604777808727,0.35633153840234844,0.21072708430730555,0.40267443995703095,0.231901827863075,0.3394754302281245,0.3000610234722743,0.28583149020647675,0.30266248969449594,0.5248400038024734,0.3612528013123678,0.3481031583572707,0.3178987400060006,0.5013980674105746,0.21457565480463917,0.6005943504286398,0.5442366422471021,0.26293812165484387,0.3194167260643179,0.3151262834604978,0.25078272198355583,0.42527992862967495,0.1982578547830728,0.28418599016489604,0.19465506528689008,0.35497144724251567,0.36058403900478475,0.2376021819635383,0.24843397477897505,0.3468502557374415,0.3578643746118125,0.34431640489426546,0.3516197996280772,0.6314819821269833,0.3248938852284255,0.21535469734769558,0.31420523960941854,0.4684596406469486,1.0,0.37234105220127184,0.37321410033936064,0.4822672295542632,0.18403374225112631,0.369713945009119,0.1650272696072806,0.39000336733058694,0.42859290253735666,0.28732686768917537,0.16529005058141283,0.14009291236895202,0.3946774142187244,0.28963984795146264,0.17849556957909377,0.43617640967843707,0.4654217797797968,0.32821061224765485,0.2532361356157092,0.36200145893605296,0.3881221193444147,0.4602880717206251,0.56504348767815,0.3079653154239767,0.3944054208118023,0.4138805343406863,0.29669510490254236,0.4904290102640346,0.23790195675034118,0.5045069705550718,0.4171404235692143,0.3310285734562984,0.2881652403929211,0.3016702228114955,0.22676919194453876,0.5994954171122185
10002078_234,0.5867856004204659,0.5784436559264227,0.39162557698165484,0.2500875697929836,0.22539218545253503,0.4546426738626996,0.25057917541007585,0.23055403596040855,0.36403477393660466,0.48064113662964697,0.29030627182766433,0.525071670352969,0.37454029305136183,0.46960829684798255,0.09943026369132453,0.3726667282295075,0.3059167466859362,0.3168988559371839,0.3433126030799743,0.2697328749769976,0.16574189917514484,0.4748477670263811,0.3580039011589468,0.2307781413468244,0.5833142917163604,0.3867527575166327,0.25494192223886764,0.45468521181746846,0.3001825064843573,0.6717710188172997,0.18623298521809958,0.41214166019443466,0.3382600162178233,0.2563452230631924,0.27752044633811906,0.5745911019336779,0.34841490436386197,0.36056176110014704,0.2399585186124741,0.49394514781143284,0.197444684213594,0.5553042666464068,0.524858470123873,0.29647512075750354,0.27902846164358996,0.4331796976556397,0.4794789184848875,0.4256182969760533,0.11034154254328302,0.1894804609757678,0.3182417639129353,0.13492774429257393,0.34966996818379126,0.1018886307982105,0.29435200542663004,0.41211302276234907,0.258440441694573,0.36511141741539543,0.38218454059806395,0.446979082534449,0.3406662061665497,0.17602887829420552,0.32371026870154407,0.46661604269259743,0.29812488476960913,0.42567735439807586,0.3795485222783659,0.5082639856070204,0.4665816295721957,0.3105557297906112,0.3058251860638933,0.47634336703011526,0.3282432569969198,0.1266106665711147,0.1850709761785949,0.24150115525710775,0.391034194811637,0.3093536253449373,0.2692587479486948,0.3770291435904714,0.5672283096342357,0.23549223377477027,0.23600179476570401,0.37726511081343644,0.4374830598561756,0.4017942577430621,0.3826435020814679,0.32386074061140674,0.4509554889114428,0.323687164978914,0.4850068370863208,0.4633706738265576,0.275004089394644,0.3937422625029725,0.2339824347543115,0.21274095682009764,0.39786414093334793,0.3257701759919641,0.26502693118673376,0.4022978291098442
10001958_234,0.4055078108417794,0.47137768028045857,0.06831300833441276,0.3343219731026723,0.17937883373820093,0.3399162760490206,0.23518356780790145,0.2808392744264945,0.24037133732291413,0.3038168978537678,0.24126458913951948,0.4442310105889776,0.17683101736194282,0.3667779843938566,0.09983715074956152,0.37894618665518964,0.26760029579054123,0.15838206390726678,0.46245795043504984,0.20178770915303162,0.19190556769948844,0.40419702666470597,0.30839940155370077,0.1904407855622984,0.20298962050054473,0.2503619379415746,0.2056848098256322,0.23149181403632915,0.16837024415452265,0.4603058434210799,0.2551481519113059,0.3084818711245868,0.20448739827920576,0.3117461049375145,0.17373383243527205,0.42755044345647397,0.3138157734984102,0.25988105467791484,0.1271156694201543,0.22815551638834958,0.27559492454435136,0.3184972553580856,0.22603008103024028,0.26241955386340243,0.32403497572227496,0.16234354506997972,0.32312591686874853,0.2643314733474236,0.1755115230375427,0.22912620624211816,0.1697043206023298,0.2375576265445365,0.2772662351234253,0.11406019184416522,0.29328160465226627,0.36908611219853604,0.17064925013109206,0.17721142771500736,0.11186041782393101,0.25857822842132794,0.27092495841520176,0.2822145864042021,0.13172076600427923,0.36404583497709075,0.11453555318787843,0.2881769460971248,0.47345047981425425,0.3795363525531426,0.3209954255345088,0.22120693133245084,0.16009721455511453,0.2955309504734265,0.41366245227925225,0.0957000321575892,0.07323516240751064,0.2025457185211317,0.3014409506712128,0.14897793338498774,0.21507111754912794,0.29385224975263846,0.37500796680075926,0.3748531710173184,0.1348579069448159,0.26573651815925053,0.31762929228954545,0.30774105266959834,0.20045231740731578,0.2189993242352625,0.263293538631997,0.3611531316653451,0.3136803673943899,0.4120048188380474,0.1616642493912737,0.2744148197591471,0.392059872014181,0.16756681316339664,0.33048288442006835,0.25080156421688077,0.21398802100699213,0.1882584352326207
10002321_234,0.5038965173282358,0.510762158348588,0.17664921024135002,0.24329906072186813,0.2692916121721477,0.408763651500592,0.24566305643662306,0.33400797988628184,0.292801674368487,0.3437842311436252,0.23568364830280672,0.43214968464008635,0.29144378635357415,0.36978577790522993,0.08709239976034924,0.375587759223587,0.2583094131159279,0.3582938427934078,0.356961654741354,0.24356625356677467,0.19072343327432661,0.3724095271298117,0.3319958290501791,0.14623337251990115,0.3987573107421615,0.437268075946716,0.22897994201610253,0.25327675742264194,0.11010665766206515,0.5067474982770876,0.3500613340036818,0.463426049803873,0.43489721207968574,0.315348234872593,0.2813033748513368,0.49758275979599387,0.2949243425683539,0.4273685802221837,0.1562301895487308,0.3608112546939388,0.08389463101994499,0.39628483430406913,0.32350936834336963,0.37594244675181526,0.24769686313132055,0.1757148451795702,0.44937223584890185,0.3742412500768091,0.17693657373540397,0.139893339722241,0.3514527673304321,0.3273194881588886,0.3741127496515621,0.251949366292634,0.20023433973816077,0.3374705528529066,0.2847823368461517,0.2870055083708729,0.17832892000141284,0.3035210804099422,0.2712032342228083,0.21889349525791305,0.35459158652273826,0.34284227797635103,0.2204577508285352,0.6229620361507269,0.37089672159604925,0.39143255686776923,0.3923485198091152,0.1574253021731769,0.10853045984446913,0.49824176461482655,0.22895936242621343,0.23002698314399267,0.3020257455935791,0.4522128691824495,0.49512048760649174,0.2720679370011257,0.1922711438111704,0.5117499522027972,0.4647398953090018,0.2748424983492015,0.3099179994478735,0.3356224703338641,0.32933286669575473,0.2886699160768245,0.25197885867647024,0.24476484810719046,0.28776687801341677,0.5778025156417333,0.32299945633883687,0.524245815813365,0.2739349387418767,0.32910734426465493,0.1909015724756707,0.15216320692132063,0.45418662083662076,0.30888121786602496,0.27967029630712803,0.29016701451838833
10003289_234,0.2611461209996684,0.31167844791423027,0.16991820425322116,0.28599182682419527,0.20828743912006262,0.26871259262567404,0.17112332826795285,0.23719162322570467,0.19430302105377573,0.2281090944177816,0.23784204539988024,0.28380261805875373,0.26389289631099583,0.3090726473093624,0.17587484395061515,0.2706613010749357,0.1606325370633077,0.2981067261617134,0.21899102753416286,0.22206578588962889,0.1272383590522681,0.36728100227775695,0.19121110050068696,0.14604115651394986,0.24794775860959148,0.26757886983536944,0.19988469680654805,0.30823384455135705,0.21313807031137572,0.3097132812729654,0.20426005099900246,0.21623400800919923,0.2900132953294262,0.25451533498759965,0.3369783051777988,0.48001212005607397,0.2863632787316296,0.3100004198177958,0.17968458435669704,0.28801320643089384,0.14831890798884645,0.26944137238350047,0.27090124782411446,0.22075224971637733,0.13351684152210028,0.19779301167422292,0.2686851112618121,0.3485184287816478,0.2921009474853287,0.17745049211730943,0.12501094882885405,0.2220748120546242,0.2472860333682629,0.07928662974147169,0.194824670916603,0.24857301538535181,0.16758429482313664,0.19794431281553013,0.20418389089026948,0.23736653227063667,0.19185040771868694,0.21083622074507194,0.219263901105189,0.21448631558160308,0.13664521378968825,0.49583505292207575,0.1733339945399282,0.30265047837366615,0.17367897031245524,0.14581594135532422,0.10639327013599438,0.32141529978189276,0.20060838513211712,0.2275496221213326,0.12901070390370123,0.23960911267902102,0.31439137834364445,0.17034299477403644,0.1848412153172004,0.40141905532945626,0.386804892662766,0.22058044317306272,0.2356214356121375,0.3842824893605703,0.19380836535070967,0.1931208794204347,0.2540085586315427,0.025515203863668182,0.34418711498434357,0.5048129056180075,0.23964761618944108,0.3961939576133493,0.12634116775814166,0.2726294548935023,0.24672428384570552,0.2996974395239836,0.19155482992904685,0.18349542824988618,0.1378883891041495,0.30176662464354465
10003436_234,0.5285117508438807,0.5132295303311714,0.32455389843226734,0.2784602483049411,0.15535126955941578,0.4543074366645494,0.2675526395544029,0.22727259986163648,0.3954189811567513,0.48178599025201246,0.2401957749835349,0.59966819514615,0.2622075641037298,0.3949854047364843,0.1545193123822723,0.3761153224552917,0.29138667904891813,0.21925038092961632,0.39825452226992336,0.2466951567349163,0.09504174291736184,0.40324175352560887,0.357608557476931,0.13169587130433233,0.488294247931992,0.36453922137859474,0.2176586633600828,0.26716590241432703,0.10471745134332171,0.6918954314785288,0.2156162114610333,0.2879938946027919,0.36557689740487126,0.3146431925170047,0.36310353925714833,0.6689556090767698,0.24718896705321602,0.2195940972365645,0.11642372009551426,0.31659964016692616,0.1837812114427161,0.4745439949305487,0.3231552524647879,0.29645895197386524,0.28795543962689024,0.2865178798342944,0.3209005588194431,0.23994733174779048,0.24982769326021703,0.18013320966305246,0.18768951377503335,0.20538471474932793,0.36288636926359885,0.054833788643799335,0.3847166447814724,0.3335631113723668,0.19935996514643958,0.21741799121221128,0.2773923947945019,0.3389072020431764,0.20491457261658533,0.2597221817885571,0.16925181077805906,0.5248380546236593,0.26224651381947933,0.36259980389775537,0.38312546170344064,0.48379154170336547,0.5371231836830935,0.18142922703309952,0.2633532668698054,0.39215476194459215,0.3526098356859456,0.10233408094666756,0.0846871358689503,0.25903042320700276,0.2588443881393549,0.3069138338747231,0.444398944546742,0.27282843671112905,0.442120986262967,0.29553273303160543,0.19701819375677743,0.26053296816675586,0.25072860079561904,0.3352121351746168,0.31110281236691534,0.29199120699062353,0.29539230854290977,0.4075397941270135,0.34537446605348904,0.36169765454344666,0.24043055501345367,0.301598169870972,0.28588209637167006,0.1826451809722151,0.35056078365666116,0.3348579226263871,0.19353586410264603,0.29202130937492393
100023_102,0.5187930089996546,0.49231095144537546,0.15924351114002486,0.2145749656293915,0.15981382526277388,0.52063342778465,0.3268182603524599,0.19441121740130402,0.43595139509395237,0.35668735490971143,0.26244810551483383,0.37651317899843045,0.44666082263597295,0.3864915218903577,0.1562687411336412,0.30230602123477396,0.29523422528277943,0.1946088636622472,0.41655396223666713,0.18681291454077126,0.0962051300130591,0.2846174901456072,0.39345168266306163,0.09869488180986831,0.378871517078765,0.3189462904832245,0.25647773802415086,0.25530116190439817,0.12834000000154044,0.5679689701281333,0.16852434079673642,0.2739398973178028,0.4091047707112275,0.256147656776882,0.14384530034689774,0.6013475806090784,0.18269922847898673,0.24804898178745674,0.1162645704508875,0.487282555642181,0.0914363299677576,0.3383897393118466,0.35877985079606645,0.2521025070394286,0.30684902701888195,0.18011317834314663,0.3944650294887207,0.24289414304233894,0.14336206927791756,0.14007165570874253,0.1953511464975766,0.20841191714483917,0.29100268057828454,0.1011809387837212,0.35243877184633265,0.2538059871035199,0.3644553378348382,0.30664358476248216,0.3372411048320589,0.3727346147481614,0.2982187751370911,0.15446264619333566,0.19772651138162986,0.6158869731420212,0.27580402119439135,0.2978502079023191,0.6166124639926958,0.5498934499643775,0.3643881547331435,0.11882479871828285,0.1771890296297271,0.34966869629084213,0.3791655456461984,0.13683914003697453,0.12708518366023033,0.14390441961434666,0.29661438228414316,0.2052957364387509,0.26344755788218294,0.28085215622655363,0.3951196755569287,0.15079292237189418,0.14842555107717165,0.11462415313324541,0.28206411874868964,0.27410283015327747,0.46841880219280724,0.491233207161721,0.21348394019773292,0.2045060704254428,0.35300970089488104,0.3325905294778067,0.2472995805877052,0.4289228173637999,0.20585746799639187,0.173417630683251,0.2624642287256786,0.25330370169731,0.03029714283313933,0.2937675837451411
10003230_234,0.42092648230230006,0.4318011018848693,0.27016946322401475,0.2573790698888797,0.1536167839776428,0.38120389459215986,0.2624505334358159,0.23093823976010988,0.3569201679874518,0.40684461077079204,0.24294118103923001,0.5107419122356328,0.2436281667932975,0.3498612154649515,0.12934105578517663,0.32408879203980695,0.23555352955526931,0.20244923247444746,0.3551900499516314,0.23849832722434935,0.10129763556600481,0.38469066653874384,0.3188051783962586,0.11881493913505078,0.3685876390888828,0.306665484649601,0.19413929508669908,0.239922923640144,0.12894494785621088,0.537290291639029,0.1854744006560633,0.1848920469500917,0.31961915766372445,0.2658064438456621,0.32411258068893256,0.5726290912529797,0.2797399058402214,0.2176187225934079,0.11534767427669575,0.28731127999114925,0.17586670997430764,0.38641545285658857,0.3180785060855717,0.1959971471538168,0.26682894402089324,0.2585465139055194,0.21622191582165257,0.25271206927200307,0.2766697893711848,0.1730349122114658,0.1558112498741028,0.17461425801264152,0.3284127481092476,0.05230688267640314,0.3313107890685464,0.3133609484806526,0.16893401080277906,0.2078675380698645,0.24147911638007374,0.2826663822834139,0.17353312251258393,0.22592734454278648,0.1944146213037666,0.42107803056224624,0.26042466334621783,0.32674831093622264,0.31401082388331686,0.3791715755002353,0.37907830141922105,0.2115225241980536,0.2455551165285688,0.3522933232850505,0.3078373131229819,0.09622864144048374,0.09035258082767154,0.2052625488740145,0.19544572024280402,0.2920399897927543,0.3767313412488755,0.25281974824820524,0.40107584357655074,0.24445905980871194,0.17336927659201487,0.30113026154013217,0.21971090935576454,0.289233147946132,0.31102508428739845,0.19888003312483363,0.2868073435104383,0.4466908922359685,0.31871594292000216,0.3239139351954613,0.22673663929053936,0.2555514874310871,0.267610653469795,0.21584449391737012,0.2807411826230076,0.34755078707332443,0.1659537273467769,0.3055194841972563
10001948_234,0.5682328648949492,0.7077170595348655,0.5292420783856263,0.30605742840672107,0.1462505848875299,0.6068636189491643,0.5048326706628591,0.48501383297942374,0.35892873716470286,0.3593359809767653,0.24320294080969834,0.29219476812730333,0.36864343740184735,0.511711824773321,0.14959898608496075,0.5856840375990698,0.3055216969852159,0.2305203354858426,0.4916791806978764,0.31988213059737003,0.2558806217163401,0.5056701415166895,0.40434883966783697,0.2734908180836785,0.470278094743576,0.45297114918940456,0.27063102673459616,0.4069496569596067,0.29143607730441323,0.516240339330169,0.31334165499628536,0.3354477004432106,0.37023972226664054,0.4509660061611148,0.1799290290212098,0.583603397717687,0.30846919230720715,0.3369086090892652,0.3185300123738515,0.478468509425603,0.19622590294173103,0.5673313485313195,0.48112401556107914,0.3003873454472941,0.5266766252916322,0.4528795066043211,0.2890247901606401,0.3590470970681369,0.07613653970453273,0.20686605339717268,0.20315520150398017,0.42566480409278107,0.5402915716673042,0.1286336553319386,0.4119530808740809,0.5805693699247686,0.371151208686213,0.26750195855042136,0.36138908610155923,0.36392360465497553,0.36279303288935383,0.32302891037055553,0.33260230034954164,0.4289006401939743,0.23800830865466682,0.31659408114453463,0.4798186287656494,0.6163496056582917,0.5783177117775123,0.3485632165135068,0.2229274231598877,0.603559501736808,0.4790678556946401,0.15745490853202082,0.1634505106662681,0.39515148839213715,0.42268080855704504,0.40209056955074535,0.21170065321121373,0.3517383572475364,0.608559823551187,0.3780594830044823,0.20613847786916378,0.27910562907229586,0.3634164354310228,0.41019146991037775,0.292368925477737,0.32951476038288524,0.5398135735817257,0.29176300821001366,0.5376227300378909,0.5303937528798127,0.3401989655799403,0.3941223636304366,0.41292387326355523,0.26286278376995303,0.6219041831728739,0.5003147294195694,0.3282280508331557,0.3754610977964983
10003087_234,0.5095922069772508,0.5637737750384186,0.2336524410734101,0.39482809666121876,0.12866026507067455,0.3583086457658425,0.26790221318339685,0.2726195835651745,0.28022547167364903,0.29218065998071646,0.3332139473436656,0.3475665337651037,0.3169096135590216,0.4763436757408662,0.08371681208172904,0.4206424782306538,0.42123313338970986,0.32762474669916025,0.339145657086658,0.39328768472688014,0.12834954791321468,0.41339264810400606,0.3160440607055365,0.25788512936052777,0.3542499779543088,0.3960201938385059,0.3293411905961526,0.34419449535706514,0.17026519212944136,0.45303915513432846,0.24777611235715843,0.3031383964763897,0.3437633603958598,0.28234222371960715,0.3295102196059694,0.5295242651350267,0.4183910470544826,0.37270145748465333,0.1123022919993155,0.3689650483938335,0.20490332861955002,0.4734845522232965,0.35606575081857367,0.31530529135040325,0.29490699319937375,0.2433605216633052,0.3824347240897908,0.44069594585990707,0.2461887093920753,0.2932477895812672,0.3032296498582997,0.24121703810991604,0.3608022444865972,0.19160829089564077,0.17593395024053946,0.3262118347347696,0.20178070436872014,0.24648538806976114,0.2522534414237525,0.4640139704942028,0.34704151765252833,0.2595231081970599,0.31501528220144226,0.3999621005982225,0.25468029293826505,0.5831094585703339,0.3111966696211681,0.3657724332797569,0.31354387988843224,0.2643957081531865,0.12290945112561313,0.44362420577031747,0.33334323097558677,0.22817083264807575,0.30573456886793027,0.2622707133096978,0.44051423674915663,0.2820611164737822,0.20299485921934662,0.4381596893360223,0.5169761732456151,0.2729948031374519,0.26216057621050787,0.44246312016071077,0.3072559776902673,0.30080987577695717,0.4105967080432764,0.17737269749376247,0.33226149748168105,0.5293046078122153,0.35467338066873433,0.5126621842796831,0.21717207673997016,0.39206460630049667,0.2351657520340224,0.21727301045876105,0.3472078707315278,0.3468226612049124,0.2508445571148984,0.3595159427768074
10003524_234,0.22237258052588396,0.33009575946876935,0.15579463193584064,0.15074456023439856,0.11352157867447438,0.21380834623505757,0.2350392065555144,0.2203047439387567,0.09229428035871079,0.1989648401592033,0.19465073915250156,0.3382879476791305,0.1959507543169153,0.2514654165734176,0.10786194737753205,0.25375112021783464,0.10868570222310212,0.35821972076349046,0.1804906587296932,0.09873402031320691,0.143592915813493,0.2446299383121322,0.07483145103555576,0.07413051713971718,0.1281688984587101,0.2046809106910864,0.1266334710185133,0.15198392631827634,0.1445178506415719,0.25642836026440585,0.2000449979710607,0.1636406540490955,0.13437769248933645,0.17265543935480984,0.0874140565271073,0.31658028062768606,0.28583693827947454,0.22823106325044767,0.14424770108204382,0.2478038036742376,0.11863476904095863,0.20653025171413308,0.16482070037960406,0.22953617266323295,0.31139071917031574,0.13591825929301735,0.32362556268967735,0.2413618180067272,0.16778068437680219,0.17691422287944322,0.12318144983223805,0.29148474763792714,0.15552402250014924,0.13897240381500334,0.2052256981975338,0.15125572293746928,0.1266435656011357,0.18105581219754924,0.15235035684484233,0.13743256837354903,0.26383494160874826,0.10574275973131216,0.23640035925077918,0.24040494918224556,0.04645398635247524,0.49945147298951703,0.1258325978268949,0.26827453252910827,0.16712182680542007,0.09096954772697503,0.08661389567034997,0.23463468630706225,0.14400126082730322,0.3673879992951254,0.06955863433881848,0.0945536849808267,0.4637999159012099,0.15961093887781258,0.21254126008987384,0.6217559087192217,0.21991906435629138,0.14823450336998648,0.1325386889596817,0.20667454103848318,0.13864703400545528,0.06294917236241704,0.211451522414217,0.1714090455769231,0.16850358324673534,0.43072303683985547,0.22284419868600489,0.39406398259962566,0.15941067214789717,0.21387107513158163,0.11700671325846318,0.16411164336708722,0.1560618915989588,0.14889870747937764,0.19263893268154436,0.12535773346746074
100015_102,0.5512384018308119,0.6701965109940603,0.2545851253524619,0.40802826817511834,0.2989563317512543,0.42443883487033474,0.39162918265748053,0.3324490799979028,0.39755681951455357,0.41065325374004086,0.3522556911486246,0.35564071650987944,0.5723378566956493,0.6046707139007984,0.21866321981368944,0.43817224691138523,0.43525711899685826,0.3119219044658177,0.5254199172701165,0.3786188981191395,0.25143536515539794,0.4918044581521094,0.41589180012560106,0.29995431752384544,0.2974557897742009,0.4158846772517784,0.25027170164284446,0.38689478216740925,0.3324704585086936,0.445329160221132,0.19771545859956546,0.24498892522654142,0.32150518806673095,0.3691673375339665,0.2040781270934188,0.6330845536437135,0.450128055875754,0.5153259389847782,0.19138187182241084,0.5872508945749595,0.1460515692714159,0.4313564819220764,0.6335571908555678,0.2191891624431352,0.4522362976158389,0.3206651822844202,0.422037686162083,0.4777791740999528,0.21415475786515611,0.18610888323930672,0.17900419519263427,0.31835756133665816,0.47743246858820665,0.19487294857739004,0.38329905530412556,0.409268330313664,0.3442832301940659,0.38601581183540584,0.3117365232715376,0.4352690737951591,0.33004299107662916,0.204935263502076,0.3063889544938021,0.4682120014460205,0.3811590661258296,0.32560703695093185,0.4126907524792633,0.5628079395357839,0.19240951599921258,0.3627924795420897,0.2069781204679368,0.48458526931654994,0.48059921724794347,0.18394492962033193,0.13541317100421502,0.17927889607500944,0.5228877969312972,0.3514070071012584,0.18088263973090568,0.5388915022419607,0.6130998260658223,0.3140815855866918,0.21466554053245235,0.37453157048957525,0.3955164042808032,0.4432590608446591,0.5985565691993366,0.35372896332983933,0.4550261545119106,0.37746624092177467,0.41691099257005315,0.5572482244611934,0.21740830866526342,0.5149898203293843,0.34047640108174476,0.5352531146368175,0.34996929557666834,0.3364805242061847,0.23165559215032758,0.5921275420153177
10003303_234,0.40324466471389375,0.43434405394036074,0.2671089615981731,0.3031425680237034,0.12715828787748878,0.30776358267143483,0.23262092209757285,0.27517358943978254,0.21694945431937399,0.2797643845798085,0.29558007094063743,0.2867669691793927,0.25520141388970063,0.3930936363216483,0.06808197217063493,0.2723180631592788,0.2771182916528633,0.33530531205015657,0.2734652238228264,0.32554493693313674,0.14593173907531137,0.4218840217079902,0.2791445797696397,0.18520863064659757,0.36388674344234306,0.32877320048570496,0.22518777160201664,0.3317957784942264,0.18183789330504624,0.36010399382135355,0.19402004007467324,0.18294469320811374,0.3311883013429787,0.26628284097764127,0.49264851356182093,0.582421235762705,0.5601676372684904,0.3063418774748351,0.21696183114404144,0.3256461505671119,0.13747336389277096,0.37621082772159503,0.36162811728291117,0.22210271057135905,0.19835889922427563,0.1914648958290346,0.247798787451457,0.41223790522371256,0.3270632059872273,0.23736458879494737,0.17172994192156,0.20265516597881278,0.2866566890994401,0.05323817127941992,0.1449018058113582,0.31088626443177625,0.16102130244244728,0.1854838891534082,0.28420909911832193,0.25245964708454544,0.2409046455104701,0.17259068711776618,0.3604761471890992,0.3076392252644576,0.2584537383339479,0.5071139948481626,0.2615999597299459,0.3070311299068135,0.20394732892997536,0.22663737323752758,0.08433888022616189,0.384517190042523,0.24798152016122346,0.22212995891477416,0.1312970730341309,0.2606004886615918,0.32366123737627506,0.26127707245125675,0.16244763626179323,0.4224526594385118,0.5197165900941424,0.22634342293106396,0.4068463335779663,0.5396739821891845,0.21017786673753644,0.23934991095389896,0.36443441458781844,0.1624896910521371,0.32834074438514704,0.6883781987550519,0.2713324240257618,0.4687589449088433,0.11169042132368853,0.2290860752788725,0.2279489215616112,0.2957232896447241,0.2108709393746757,0.2627469622081367,0.18820962989197626,0.3405851148946103
10003240_234,0.39346673092444967,0.44437442120654586,0.22266874040008455,0.11993701090779535,0.1573999594078791,0.29266412863018065,0.19127762245236074,0.18247065329145992,0.311749574345138,0.21557707971006343,0.1940257075181436,0.29265695166790734,0.1539801502474294,0.33544807542885524,0.053700941635523365,0.25640867222053587,0.26790923950388074,0.2366834427510577,0.2261667106793882,0.2509856153452626,0.11807927039445831,0.34621886667642754,0.2106994784885174,0.23326693419204683,0.31528794214619116,0.29803571257996286,0.14761553673932024,0.21446836748546869,0.17832873141583497,0.3425671885337004,0.10673690978625151,0.2524022648076039,0.14206046321680627,0.2135273582859096,0.2568615030375293,0.38687962255908676,0.3836016474576967,0.29658343557861894,0.17883457377772727,0.24523982246532863,0.11971210358900904,0.34053475518802984,0.3119461998020312,0.218793222563352,0.20298883978629667,0.32153053258286574,0.2797131380751347,0.30270537262238484,0.14236432955676684,0.1525495952143502,0.2608389748031471,0.20191495701651477,0.35027430413724175,0.1309594708787492,0.14814524632441264,0.2651503605150842,0.15046288448982642,0.1469938643383355,0.21312790945245474,0.23481981815145472,0.37848986550278246,0.0936623052598558,0.24296841711973102,0.23112594118925583,0.1524224969964438,0.34132926965084537,0.28900459978536147,0.3071720988880157,0.2631027724512154,0.3464265178314731,0.21143070523608515,0.44270014020086745,0.23501315807441736,0.12773637291169385,0.13131388125431318,0.21202061781319773,0.3911836881232386,0.23450566887362245,0.19585252936850175,0.3797770592750909,0.4182435988594527,0.23383542066140853,0.271996098321904,0.42922284074813294,0.35019061075728575,0.24281443957675772,0.22986314104594088,0.16037882862799793,0.24453602100420244,0.35757365914500394,0.43056104369107806,0.43347078929705024,0.21192824703293497,0.216987398604792,0.16705359398412636,0.20977759839556323,0.22300040638199456,0.15747114329359185,0.18660339184139446,0.30048547610329884
10003283_234,0.35214269885637645,0.39354883802184193,0.1522606664114931,0.2581672075772699,0.12193149414297261,0.26570931073183457,0.22161839637785274,0.3664856767326621,0.22967297142906726,0.2993479711284541,0.19165215310975564,0.31547564312168,0.3824982936344037,0.36190915382204075,0.11803295685632817,0.2946894396295864,0.2004107299815627,0.31374477753784535,0.2775666298918243,0.2338304282273899,0.19541826613422333,0.3698785118294634,0.26469223178578144,0.16348828782364885,0.31196182250696486,0.26597905531211774,0.16696127386889525,0.36379993459893656,0.2390234930654976,0.41424918670598143,0.3366548478409013,0.23813393880508718,0.2625922631078379,0.2294270223974201,0.28531468774509666,0.5163821575828613,0.33603681580745814,0.535173541053297,0.1700280673793525,0.40810443175695843,0.08792596448789541,0.29862805676734805,0.4134192506309075,0.24430548219199594,0.16142861767213895,0.21188418260957678,0.28637044153720465,0.33546661994482857,0.2650220443940856,0.13223577445928109,0.12399071398143857,0.2854722451871975,0.25075268798122424,0.09180872546191424,0.1846808481192435,0.31465225199112246,0.3316922872125371,0.33722946483973365,0.1865816678176759,0.2764169309248928,0.21816452723864185,0.1529201234093892,0.337613652037329,0.3719438903061144,0.19169389444598464,0.5260582091365253,0.2610022320213333,0.3256139411646262,0.3404472933198026,0.21884048336087142,0.1115795545831429,0.3324946990772264,0.22526774808593855,0.28294399365760453,0.29338131331554684,0.1922677963387598,0.35226681768997214,0.12981754793452357,0.29587946893502887,0.4585740874415552,0.43292535062650683,0.21204792474661585,0.2978599546211197,0.3586736266710472,0.32940715138276694,0.23282860920875909,0.3213706039616097,0.08485979882983069,0.3483815116761624,0.5001543325742354,0.31664113811354466,0.43438989979839393,0.23760076701656513,0.35998869666870087,0.24696069034696935,0.31944910224966383,0.4336650750070829,0.24409676463808055,0.248508516284527,0.34318616562871895
