10128088_178 , 0.49690797666 , technology_and_computing
10028700_234 , 0.5416822123 , science
10127868_178 , 0.873808582114 , science
10128282_178 , 0.276893399367 , science
10011880_234 , 0.995830898217 , education
10128185_178 , 0.109258676502 , medicine
10011783_234 , 0.681851444986 , society
10009592_234 , 0.54980280719 , technology_and_computing
10020611_234 , 0.178451296114 , science
10126986_159 , 0.0674277171811 , society
10017112_234 , 0.99651798484 , medicine
10029717_234 , 0.834708911036 , science
100650_108 , 0.432773138989 , art_and_entertainment
10129020_178 , 0.232373396973 , technology_and_computing
10127965_178 , 0.916323093895 , society
10018323_234 , 0.716008913127 , science
10022607_234 , 0.351630300026 , science
10128509_178 , 0.387179920061 , education
100118_102 , 0.619104163312 , education
10028085_234 , 0.933239438112 , finance
10008043_234 , 0.502604414205 , technology_and_computing
10127724_178 , 0.815999093609 , technology_and_computing
10128800_178 , 0.256798133099 , technology_and_computing
10019631_234 , 0.651268526311 , science
10009157_234 , 0.614465345892 , technology_and_computing
10005304_234 , 0.424544404369 , science
100215_102 , 0.478726998497 , business_and_industrial
10128703_178 , 0.746370879841 , technology_and_computing
10017159_234 , 0.732443520115 , science
10008608_234 , 0.775093360206 , science
10129155_178 , 0.17296773437 , business_and_industrial
10027633_234 , 0.33887811287 , technology_and_computing
10011019_234 , 0.833461077788 , science
10128847_178 , 0.10038726362 , technology_and_computing
10129261_178 , 0.8310362737 , technology_and_computing
10128838_178 , 0.33669601183 , education
10026510_234 , 0.193506266382 , society
10127821_178 , 0.20833472869 , science
10009819_234 , 0.745344123848 , science
10005633_234 , 0.924224304169 , medicine
10003596_234 , 0.879723506869 , science
10027721_234 , 0.706593368942 , medicine
10128050_178 , 0.335073671767 , travel
10028844_234 , 0.676263651621 , science
10129067_178 , 0.41947179055 , technology_and_computing
10026886_234 , 0.624531190404 , medicine
10126995_163 , 0.811536322806 , science
10008937_234 , 0.980359906284 , medicine
100794_108 , 0.873097178127 , medicine
10021822_234 , 0.457767582076 , society
10023915_234 , 0.911191049371 , medicine
10010331_234 , 0.949429579491 , science
10009166_234 , 0.934745517272 , finance
10013635_234 , 0.341342920663 , science
10127830_178 , 0.365818858819 , technology_and_computing
10129396_178 , 0.330982060516 , art_and_entertainment
10018564_234 , 0.105511469358 , food_and_drink
10018699_234 , 0.919116285472 , science
10129590_178 , 0.25014901311 , technology_and_computing
10028409_234 , 0.834927495746 , science
100224_102 , 0.981534973851 , science
10127636_178 , 0.349976290578 , technology_and_computing
10017103_234 , 0.985558121202 , medicine
10126898_159 , 0.230096495846 , medicine
10127974_178 , 0.786805806074 , medicine
100562_102 , 0.497655133521 , technology_and_computing
10128291_178 , 0.613468941605 , science
10023906_234 , 0.185146664881 , technology_and_computing
10019960_234 , 0.855578007318 , science
10129011_178 , 0.502695293924 , society
10026548_234 , 0.211967985443 , society
10008946_234 , 0.926952507787 , science
10009389_234 , 0.719123329493 , science
10029902_234 , 0.164675984708 , education
10021734_234 , 0.93789976835 , science
100641_108 , 0.963546858332 , science
10027777_234 , 0.194487349139 , medicine
10018332_234 , 0.749987076695 , science
10010322_234 , 0.987195484311 , science
10022098_234 , 0.903585703488 , technology_and_computing
100688_108 , 0.829555507599 , science
100785_108 , 0.853906215652 , science
10126977_159 , 0.501390239327 , science
10017024_234 , 0.142972931184 , society
10028932_234 , 0.725927791321 , science
10016365_234 , 0.290933490859 , science
10008372_234 , 0.863347596791 , science
10021813_234 , 0.0278686924812 , medicine
10027856_234 , 0.186784126028 , technology_and_computing
10028418_234 , 0.77748916597 , science
10011630_234 , 0.114127457031 , technology_and_computing
10128273_178 , 0.637250297107 , science
10003267_234 , 0.261830138441 , art_and_entertainment
10007064_234 , 0.850434597681 , food_and_drink
10129387_178 , 0.607013410616 , science
10128370_178 , 0.235244613219 , technology_and_computing
10024561_234 , 0.891285053539 , technology_and_computing
10027730_234 , 0.275108319519 , medicine
10005545_234 , 0.96785423221 , medicine
10004219_234 , 0.660229072829 , science
10127618_178 , 0.331274574944 , business_and_industrial
10128944_178 , 0.261673655243 , society
10025499_234 , 0.300228999004 , business_and_industrial
10022810_234 , 0.755451115754 , society
10127197_163 , 0.351417504312 , science
10129164_178 , 0.696472329995 , science
10023827_234 , 0.275073481551 , science
10128041_178 , 0.398042255695 , science
10128615_178 , 0.637940164999 , society
10026983_234 , 0.827757929475 , technology_and_computing
100891_108 , 0.188599557817 , art_and_entertainment
10024890_234 , 0.449268531132 , science
10127150_163 , 0.641585387417 , science
10003578_234 , 0.490586167264 , science
10024047_234 , 0.440723212512 , technology_and_computing
10026080_234 , 0.819800537984 , science
10018740_234 , 0.857094835641 , science
10020408_234 , 0.297562190658 , science
100127_102 , 0.30110674952 , society
10030276_234 , 0.384313572711 , art_and_entertainment
10126851_182 , 0.650808461355 , science
10026219_234 , 0.184367901972 , art_and_entertainment
10127071_163 , 0.71890861517 , science
100970_108 , 0.952403928266 , technology_and_computing
10027545_234 , 0.542436978316 , business_and_industrial
10127539_178 , 0.612702917713 , science
10008187_234 , 0.73415138473 , science
10129493_178 , 0.615238687865 , science
10019678_234 , 0.716115038847 , science
10027689_234 , 0.599714362955 , science
10126772_182 , 0.525348037844 , science
10019951_234 , 0.387801849955 , medicine
100571_106 , 0.492286590708 , technology_and_computing
10011668_234 , 0.613099745246 , technology_and_computing
10019757_234 , 0.9537982339 , technology_and_computing
10008061_234 , 0.263367096969 , science
10023476_234 , 0.801619900712 , science
100438_102 , 0.795310690491 , technology_and_computing
10018341_234 , 0.343288040214 , medicine
10008363_234 , 0.656008920829 , finance
100679_108 , 0.462708529377 , science
10008858_234 , 0.974928263521 , medicine
10129002_178 , 0.928138942898 , technology_and_computing
100535_102 , 0.841276000518 , medicine
10026539_234 , 0.559345417932 , society
10127645_178 , 0.719702029441 , art_and_entertainment
10008122_234 , 0.0901622213327 , society
100136_106 , 0.305515512971 , technology_and_computing
10024687_234 , 0.507656317662 , science
10024784_234 , 0.572091200304 , science
10028261_234 , 0.641302828089 , medicine
10127391_178 , 0.720825301244 , science
10128624_178 , 0.343082896959 , technology_and_computing
10018305_234 , 0.875104946647 , medicine
10016813_234 , 0.806432992135 , science
10019214_234 , 0.606079046642 , education
10128759_178 , 0.75288537634 , science
10006533_234 , 0.873174032169 , science
101093_108 , 0.503788339411 , science
10023003_234 , 0.468120280776 , education
10025364_234 , 0.659596693144 , technology_and_computing
10021295_234 , 0.85190315231 , medicine
10128023_178 , 0.12216866429 , business_and_industrial
10022625_234 , 0.916621605283 , medicine
10008617_234 , 0.436524859904 , science
10017168_234 , 0.306364513292 , business_and_industrial
10022927_234 , 0.0946935794521 , science
10005554_234 , 0.767063215525 , science
10128953_178 , 0.456936395127 , technology_and_computing
10127715_178 , 0.260036596807 , business_and_industrial
10129146_178 , 0.708695431328 , art_and_entertainment
10019989_234 , 0.0653758950431 , society
10127501_178 , 0.167839586269 , science
10128926_178 , 0.0322734064278 , society
10007985_234 , 0.895389940642 , science
10027518_234 , 0.578169213305 , science
10018379_234 , 0.926070449084 , medicine
10005518_234 , 0.191579453366 , business_and_industrial
10026102_234 , 0.129256021612 , art_and_entertainment
10027606_234 , 0.878195131954 , technology_and_computing
10128917_178 , 0.367445948856 , business_and_industrial
10127316_178 , 0.684160690326 , medicine
10127307_178 , 0.293903520558 , science
10127900_178 , 0.183390688276 , science
101115_108 , 0.518281028122 , science
10017033_234 , 0.548412779677 , medicine
10026237_234 , 0.849875862004 , science
10028729_234 , 0.944129785916 , science
10024793_234 , 0.853320328434 , science
10024599_234 , 0.0984113146071 , science
10003470_234 , 0.215434861009 , science
10129475_178 , 0.250070648842 , society
10004102_234 , 0.549104103649 , science
10128518_178 , 0.31895812746 , art_and_entertainment
10027448_234 , 0.940001487297 , science
100873_108 , 0.580697267112 , medicine
10127886_178 , 0.803778265967 , science
10022519_234 , 0.368263045896 , science
10007406_234 , 0.214711461749 , science
10018643_234 , 0.41444425305 , science
100109_102 , 0.112988812471 , education
10022130_234 , 0.900340164412 , medicine
10128768_178 , 0.103708262858 , science
10127751_178 , 0.312463513223 , science
10026431_234 , 0.920587439618 , medicine
10018235_234 , 0.678209650347 , food_and_drink
10021752_234 , 0.242486446195 , art_and_entertainment
100465_102 , 0.804468287301 , science
10025337_234 , 0.342821136431 , technology_and_computing
10024815_234 , 0.860301762437 , science
10126763_182 , 0.182201361663 , business_and_industrial
10008070_234 , 0.250002445566 , food_and_drink
10005194_234 , 0.988835926769 , science
10029708_234 , 0.969747407179 , science
10128593_178 , 0.651607209305 , science
10003522_234 , 0.783653548045 , education
10018314_234 , 0.892361228733 , science
10127859_178 , 0.326358260819 , science
10022769_234 , 0.607464060338 , science
10129603_178 , 0.67551873704 , science
10104_111 , 0.154700428715 , society
10127141_163 , 0.767356629064 , science
10020009_234 , 0.785785118355 , science
101009_108 , 0.895835230115 , science
10129581_178 , 0.249216652456 , science
10003666_234 , 0.923595468178 , medicine
10022848_234 , 0.495740761339 , science
10127062_163 , 0.713847424633 , food_and_drink
10018809_234 , 0.856267286331 , medicine
10028612_234 , 0.231556834354 , science
100386_106 , 0.495827779967 , technology_and_computing
10008099_234 , 0.632379962382 , science
10009702_234 , 0.654948184353 , technology_and_computing
10003285_234 , 0.848466854913 , science
10027554_234 , 0.15251464481 , society
10128158_178 , 0.882560789851 , science
10126842_182 , 0.246995463259 , technology_and_computing
10129331_178 , 0.444629950501 , science
10018591_234 , 0.87136071814 , science
10009846_234 , 0.959265627333 , medicine
10019108_234 , 0.612636535762 , science
10012735_234 , 0.720354308302 , science
10021804_234 , 0.315983510852 , technology_and_computing
10127609_178 , 0.276666661849 , society
10030062_234 , 0.998195606219 , medicine
10015904_234 , 0.0712121201815 , technology_and_computing
10129252_178 , 0.251918886775 , society
10007490_234 , 0.996090472056 , medicine
10030035_234 , 0.351114172037 , science
10028835_234 , 0.665403722749 , medicine
10001942_234 , 0.755094860487 , science
10126921_159 , 0.795644709597 , medicine
10025008_234 , 0.491374902937 , technology_and_computing
10127938_178 , 0.92607257117 , science
10027660_234 , 0.993102578659 , medicine
10019622_234 , 0.609807433362 , science
10028427_234 , 0.379702254251 , technology_and_computing
100242_102 , 0.739876065079 , science
10019872_234 , 0.834635987758 , technology_and_computing
10129094_178 , 0.595461032923 , technology_and_computing
10024709_234 , 0.333655482791 , science
10026868_234 , 0.659452120799 , science
10128730_178 , 0.33254933166 , technology_and_computing
10022089_234 , 0.860608813101 , technology_and_computing
100321_102 , 0.683405631775 , technology_and_computing
10024824_234 , 0.662318201321 , science
100855_108 , 0.83549462876 , science
10129418_178 , 0.462148019713 , art_and_entertainment
10024727_234 , 0.272714804928 , society
10025044_234 , 0.336466551933 , science
100952_108 , 0.602987197588 , science
10026956_234 , 0.536488414515 , technology_and_computing
100758_108 , 0.875897047226 , science
10028387_234 , 0.730622973729 , science
10018625_234 , 0.328436635391 , food_and_drink
10023990_234 , 0.721625921817 , religion_and_spirituality
10128304_178 , 0.314905907941 , education
101075_108 , 0.406031695468 , education
10026255_234 , 0.30712261398 , business_and_industrial
10127035_163 , 0.602856316736 , science
10127566_178 , 0.883204927199 , science
10017801_234 , 0.793831531836 , science
100251_102 , 0.669017118572 , science
10004071_234 , 0.34627580258 , food_and_drink
10026158_234 , 0.203389997908 , art_and_entertainment
10003947_234 , 0.230830313007 , technology_and_computing
10127470_178 , 0.986106699265 , education
10025407_234 , 0.869975209803 , medicine
10028301_234 , 0.598535134341 , science
10129612_178 , 0.954122316628 , science
10020018_234 , 0.0366155757874 , business_and_industrial
10127469_178 , 0.933420402986 , technology_and_computing
10126790_182 , 0.855219560502 , science
10023989_234 , 0.886106063609 , medicine
10005509_234 , 0.991989969325 , medicine
10128874_178 , 0.359097427214 , science
10128908_178 , 0.180948495851 , business_and_industrial
10005606_234 , 0.977790489373 , medicine
10128777_178 , 0.555080887254 , science
10025648_234 , 0.876168730409 , science
10015755_234 , 0.77586498549 , science
10127929_178 , 0.218923281785 , technology_and_computing
10008104_234 , 0.249457443034 , medicine
100999_108 , 0.877914056291 , science
100913_108 , 0.29096054951 , technology_and_computing
10008007_234 , 0.584386199481 , science
10128207_178 , 0.105829830791 , technology_and_computing
10007665_234 , 0.986471845584 , science
10026859_234 , 0.997075000157 , medicine
10024766_234 , 0.822277940697 , science
10006914_234 , 0.352632510563 , science
10024669_234 , 0.132171883193 , society
100816_108 , 0.958130619867 , science
10007568_234 , 0.212815091453 , society
10026111_234 , 0.225565427041 , technology_and_computing
10127179_163 , 0.388501684307 , science
10020588_234 , 0.305226709486 , medicine
10127422_178 , 0.404465257796 , technology_and_computing
10128448_178 , 0.671784743785 , technology_and_computing
10003803_234 , 0.713818228014 , technology_and_computing
10005049_234 , 0.61558310556 , science
10026197_234 , 0.0430572152322 , science
10029985_234 , 0.839271449942 , science
100010_102 , 0.888401595026 , art_and_entertainment
10003889_234 , 0.976009728708 , medicine
10009943_234 , 0.995381014191 , education
10023845_234 , 0.7735601512 , medicine
10019000_234 , 0.438551969955 , science
10029897_234 , 0.974274220407 , science
100711_108 , 0.904682753468 , science
101036_108 , 0.119458641837 , science
10005234_234 , 0.18102432021 , business_and_industrial
10008489_234 , 0.86977760766 , medicine
10021799_234 , 0.904535042157 , medicine
10023217_234 , 0.495003428229 , technology_and_computing
10128633_178 , 0.433758365545 , technology_and_computing
100623_108 , 0.714991942868 , science
10001960_234 , 0.404349955708 , technology_and_computing
10129554_178 , 0.215983918126 , technology_and_computing
10028340_234 , 0.77748916597 , science
10007278_234 , 0.881449965252 , science
10027563_234 , 0.543499249501 , science
10017089_234 , 0.984430601954 , medicine
10009614_234 , 0.301022097564 , science
10023661_234 , 0.612240314297 , society
10024622_234 , 0.575351427901 , technology_and_computing
10007521_234 , 0.598334243543 , science
10030008_234 , 0.793843193235 , medicine
10029850_234 , 0.124055443923 , technology_and_computing
10021229_234 , 0.100735180775 , society
10127228_163 , 0.717313771953 , science
10007327_234 , 0.658354285544 , medicine
10025276_234 , 0.745977649382 , technology_and_computing
10128689_178 , 0.523844536388 , technology_and_computing
10028445_234 , 0.397575637723 , science
10025609_234 , 0.839883280635 , science
10019077_234 , 0.908091344973 , science
10011094_234 , 0.796123000712 , science
10018165_234 , 0.067678096791 , finance
10129225_178 , 0.825801183616 , art_and_entertainment
100066_102 , 0.250225760755 , society
10018713_234 , 0.551304245739 , science
10023701_234 , 0.63466355209 , science
10005176_234 , 0.260269083991 , science
10128575_178 , 0.700288478087 , technology_and_computing
10011393_234 , 0.96689969713 , medicine
10021558_234 , 0.827678552673 , technology_and_computing
10027795_234 , 0.606120032865 , technology_and_computing
10127123_163 , 0.383532350075 , food_and_drink
10129427_178 , 0.202050869415 , technology_and_computing
100767_108 , 0.768888500081 , science
10004859_234 , 0.988904797842 , medicine
10127237_163 , 0.502332329327 , travel
10007850_234 , 0.334286575947 , science
10026053_234 , 0.398320511312 , science
101163_108 , 0.23737405845 , science
10127026_163 , 0.244595588475 , food_and_drink
10028299_234 , 0.880907349442 , science
10005079_234 , 0.860744930269 , technology_and_computing
10026167_234 , 0.559651210192 , business_and_industrial
10128478_178 , 0.504364338198 , technology_and_computing
10017975_234 , 0.69465558166 , art_and_entertainment
10007512_234 , 0.997203574413 , medicine
10022594_234 , 0.413817404203 , science
10129085_178 , 0.574486867412 , science
10011835_234 , 0.893069899808 , medicine
10018350_234 , 0.56313383242 , medicine
10126959_159 , 0.725229861064 , society
10005050_234 , 0.959416966075 , science
10009855_234 , 0.870831583819 , science
100580_106 , 0.343217904332 , technology_and_computing
10009758_234 , 0.161702530344 , society
10022449_234 , 0.712394189837 , science
100943_108 , 0.170826591493 , travel
10129369_178 , 0.352014481802 , technology_and_computing
10127895_178 , 0.331949300879 , finance
10128102_178 , 0.138123390546 , business_and_industrial
10003618_234 , 0.854446207526 , medicine
10028686_234 , 0.760079581811 , science
10129216_178 , 0.403009288515 , finance
100483_102 , 0.20332938472 , society
10007598_234 , 0.0790476869396 , food_and_drink
10017098_234 , 0.967945337387 , medicine
10023604_234 , 0.767673318832 , medicine
10008674_234 , 0.929516234592 , medicine
10018582_234 , 0.254388141572 , science
101045_108 , 0.878494974499 , science
10028331_234 , 0.588057670296 , science
100825_108 , 0.199418618043 , science
10026917_234 , 0.455062089598 , medicine
10029994_234 , 0.854145463468 , science
10023748_234 , 0.862806936471 , science
10126806_182 , 0.45235806911 , science
10009500_234 , 0.189306626268 , science
10128120_178 , 0.190221963584 , science
10029091_234 , 0.867160036063 , medicine
100614_106 , 0.476010833673 , science
10127440_178 , 0.427676999996 , society
10128431_178 , 0.404465257796 , technology_and_computing
10127499_178 , 0.620034372849 , science
10021200_234 , 0.663130098157 , art_and_entertainment
101018_108 , 0.437171522082 , science
10127413_178 , 0.699869519342 , science
10028357_234 , 0.637601142041 , science
10009711_234 , 0.197009702229 , science
10017130_234 , 0.396237660126 , science
10027690_234 , 0.230677254237 , medicine
10128246_178 , 0.728989245137 , technology_and_computing
10129572_178 , 0.281798611563 , technology_and_computing
10021471_234 , 0.203692010763 , science
10024640_234 , 0.979817638096 , medicine
100298_102 , 0.850726309746 , technology_and_computing
10018292_234 , 0.626318700892 , science
10016878_234 , 0.524189215579 , art_and_entertainment
10028905_234 , 0.678120261761 , science
10008016_234 , 0.0287013054861 , education
10128865_178 , 0.223342421606 , society
10030355_234 , 0.562582877891 , science
10023643_234 , 0.204095668911 , medicine
10016392_234 , 0.166105204357 , society
10127681_178 , 0.325654248456 , science
10127211_163 , 0.540831716848 , food_and_drink
