id,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79
11425644_351,0.3460312588968958,0.1902194685931531,0.27640957104985175,0.31360063868615984,0.1229081404652796,0.22685498850783636,0.8441073783029741,0.24404741817320577,0.294102604442904,0.26972654139480573,0.20869390822997502,0.2931202775939345,0.19232163348449102,0.3424201201505872,0.44502394935344936,0.2729496637957981,0.3382582609760223,0.15265764165349419,0.21717556538561344,0.2445973519327054,0.3324360469722332,0.14552315811613536,0.18523634313965248,0.2424897302240078,0.3413269351657319,0.45315767064410795,0.29484120413758036,0.44344682763810284,0.10823830347463625,0.2165103715880925,0.4286359126777668,0.3247732534890179,0.1864464809169701,0.3698712915562135,0.18518851139139597,0.29758347565013277,0.2603125097532663,0.13392184587640307,0.19421123992008812,0.4966944348481937,0.2410461306738211,0.19644217959188756,0.1592814438489956,0.23521301190099222,0.10976837866246182,0.2691882075097704,0.4179126588467698,0.29521028089799756,0.16333730609955552,0.11505355915752749,0.39455998158804134,0.37562365018982635,0.05618923276484792,0.1204377015203765,0.3313797924216442,0.17866168741989172,0.34577996144821915,0.08868418624150375,0.1549588940813229,0.1649245888364675,0.20600192685640617,0.2765384605064384,0.14613055783245182,0.20875069957896103,0.17045664024151314,0.462938867854382,0.23317359144032165,0.19305453828008026,0.25753151416863485,0.4493786695209121,0.9563393721771355,0.42281737400064795,0.32246588145634475,0.2810726447317169,0.32838550629703533,0.419400082127765,0.38952165066369043,0.13432697418299985,0.43824016623036494,0.26507241298103185
25841257_645,0.6056657303239743,0.11816865218674741,0.3864313551155433,0.33517818417131845,0.21250813269790106,0.27518861824033186,0.29788632065783016,0.2570507546520232,0.39214553384597395,0.2308784641702603,0.13658625831545063,0.5321915805623839,0.23906585733314425,0.3886637939548275,0.6220950448040998,0.2959869284559251,0.47368369275017647,0.10951745614015201,0.21932907398869173,0.29595707138376914,0.31050383875048476,0.2147346817733402,0.1870326059807448,0.2883235825574343,0.18714184446117413,0.667660371290438,0.46402082195478267,0.5964101035106053,0.19883122283059382,0.19353921035136956,0.43457129152073737,0.3352424717357763,0.20431539535038398,0.43184907427610436,0.08631052306429828,0.457931032640751,0.30217264568642527,0.11535445284867514,0.2845243585568416,0.4143723997006963,0.19179336024255184,0.23705005660173054,0.23930792329373662,0.28204509998366206,0.11216369834625786,0.2949718416896963,0.3453517882347823,0.3037404996797364,0.11194166632095881,0.17021156229555293,0.43757107041371374,0.3533457273041617,0.08764597431998156,0.22966885841775495,0.38466210267095474,0.25392354208508416,0.4151706011946159,0.11362719036960522,0.16005531059274153,0.06654545097392704,0.2676454357562264,0.3005680319654863,0.18643724563944875,0.25412268207632943,0.14452769360920828,0.33805764367698593,0.26220785585206213,0.23589066355300456,0.5940351918011875,0.5264593164119004,0.2821139796908146,0.4565930043612486,0.43272046252958657,0.06688648057208395,0.39309603429686535,0.24259882426887597,0.7789211906263953,0.10676792140156015,0.42285925771140886,0.1876717200589851
5186913_222,0.017348162508759087,0.1533890849352422,0.16726530353096253,0.13127376623826104,0.1654020626441116,0.1160310152119292,0.050824501021405094,0.0683521729959746,0.1553624222434793,0.3642737462442566,0.18291682223280512,0.15277184971175997,0.15293518446427573,0.23044532517807068,0.20242797088652104,0.15430805957585797,0.1805273990528096,0.14525520792088423,0.1360980141302904,0.1447309208491896,0.09209534735347273,0.19723942160277297,0.10854377687257942,0.11440053157537251,0.12622535110758074,0.1639158053270338,0.20170690349952045,0.1855703376207085,0.181802537300701,0.2897265885733038,0.19263626831948552,0.07472047372224998,0.22218604290395613,0.21353005217416968,0.1484435238283272,0.12972678812958763,0.2002805869735863,0.1333308521783674,0.16996469603758188,0.1604902657799838,0.07889999127825893,0.07741984530674166,0.27339575758593093,0.16899674704994372,0.17947559130605628,0.3433167860956085,0.03771039544386145,0.19173078104067592,0.23978288368434222,0.17671404263259233,0.1955951539976995,0.1584065125388916,1.0,0.16329723966753942,0.10179481052757633,0.10790116607669387,0.13105835818615086,0.32009514747724704,0.01988650491885928,0.15739084617337548,0.1319027858626587,0.18787833176879634,0.1157794459393638,0.14490729235986455,0.05968277702905787,0.046710255689333804,0.7408541591667654,0.1689061235494694,0.12357686592959383,0.19902021612688703,0.03987844747701939,0.21394400492835872,0.09567482836283075,0.11736489484897006,0.24223788852072217,0.1168314366964162,0.12289344290335827,0.14342375669475244,0.14995310155566285,0.18076412237933953
4876079_200,0.17732894472457408,0.12784566797374158,0.2149577505310312,0.17204285658149968,0.14736826699805217,0.18320582457359086,0.2047608150166638,0.13858018860766955,0.2419911284743564,0.4377088309981401,0.26220932430018984,0.16218754391221152,0.2549406274435962,0.3407528888215093,0.32958296641914453,0.31115213936699593,0.2121752345218203,0.09860454926884167,0.2346332085683034,0.11495556882761225,0.3737681965455244,0.21142134213795916,0.08443187409431856,0.11406829967379871,0.3199902262466472,0.28159301260512365,0.1730975373290305,0.21188928546308738,0.26181696037037583,0.32625444552890587,0.36943295809233917,0.3869702765098973,0.2846825034646006,0.3202199684119429,0.08176728134302261,0.2340407681620238,0.2826738047821075,0.24713289933524385,0.24587142185702265,0.44370730574416234,0.17588073419763464,0.037862750401811446,0.22766605203391682,0.17625443475219932,0.2077050269709923,0.3524407909758603,0.3357644172273694,0.2479073623172948,0.28807667220338246,0.18410590118240047,0.35063773641834073,0.3210596897381257,0.13368682587989894,0.17866810998058374,0.22911942767383237,0.2599260812141085,0.2669347654038528,0.2701978783637579,0.11036097741140942,0.7441575777098028,0.33050588128913544,0.20860600304309104,0.190175900685863,0.02625386491030201,0.2220282934887088,0.16348808944581647,0.16891729834059602,0.2047992328903655,0.14544308128277167,0.32858648118022865,0.2671476970716363,0.2728591469513578,0.11316631231217862,0.18367886631308455,0.32227785888174815,0.21661891295907426,0.20817358634169958,0.08389191449016738,0.33614647427797506,0.3746216121890472
4896136_7,0.27102188296919444,0.12384668671644458,0.3746280432332577,0.47728220572436797,0.2245342662487932,0.17897085593567397,0.2490644050265912,0.16224965233213856,0.39413785199283036,0.25447867348073194,0.17249739146553042,0.348961812299529,0.2508417695756086,0.40755215955056545,0.5434317282935887,0.30121911873347956,0.39809831553096553,0.07499115509749006,0.2264427293285346,0.2475842357370458,0.21615463615837843,0.11168478225109651,0.18195420780822394,0.22794467467997678,0.1915276452971644,0.5838111772390726,0.45353559480808314,0.4695746282383259,0.07994287497141336,0.16086446143945582,0.38671597088795423,0.253140144459906,0.2311937679334168,0.42403933359429086,0.1373517011255821,0.30457050532637003,0.3217507062112283,0.027591646465999375,0.4278241216512412,0.4018339397886153,0.2182981244732036,0.2307105495745858,0.33908622550622375,0.24940025719784634,0.06073566215796343,0.3011064825351077,0.21401553071822924,0.37094906126907623,0.12381652745358118,0.1863264153237396,0.4745371116269338,0.3371123616970568,0.14841032285113667,0.1631856463169695,0.3298178228808161,0.22088511997999702,0.3546937393534341,0.14752258466367088,0.0690939330769007,0.1862919911044532,0.2730439986840033,0.3405507486678457,0.1445070645450134,0.21985001105179627,0.1682347530665685,0.19584152806072708,0.26390940610837993,0.2757783046688789,0.2932308457624169,0.5751281325158749,0.21624792200318696,0.4586738245451337,0.3769142889488636,0.003972214494187698,0.4285061065248721,0.20816179301488624,0.4681188696984311,0.10715439590923366,0.4600102157509275,0.2929212800027689
19924699_484,0.3566733668467692,0.2135750258901543,0.2849783529149193,0.41807606589138013,0.2673398637576101,0.24341596728210277,0.53659414417367,0.1631970164725087,0.38326259260324563,0.4413414052643145,0.22520632303787508,0.2942367813017631,0.29466002579408856,0.4171413569912573,0.5524183654342355,0.43722686923401105,0.458467454436284,0.17754699759101594,0.27635993967565603,0.24260066492092983,0.3459255789393492,0.15899961343759061,0.27112187222745626,0.2213798159819522,0.3153729146352845,0.5151154290091762,0.34912957656329324,0.5322802112636887,0.20330929357738334,0.2675272696535931,0.41749140041955757,0.4891518789481277,0.2558277685352371,0.3944497358243159,0.1334138961862802,0.2974087563964177,0.3348228169585199,0.2530779076376883,0.3545950935464258,0.9298006881670132,0.318073929220785,0.24816058020963253,0.3519927834370181,0.2659904465921606,0.12611725334804846,0.4451745822398951,0.3598410812240946,0.3449827973010498,0.37371926763060387,0.21273279211969995,0.46517439976416897,0.6684913523828824,0.1160274573454227,0.20802419622439233,0.43618963196137467,0.3803420800141865,0.43402353707380403,0.3003767445222068,0.15584131602454518,0.20376698305981478,0.31091188858888463,0.4047452490886343,0.1752806150318848,0.42994090970882254,0.29531323379458196,0.379469109663957,0.29595010418101775,0.2658425902493004,0.3441089324369589,0.5979538697730781,0.5456479854406333,0.3896715910050036,0.3840931965277843,0.1709362438502755,0.45454975439698403,0.502878672498306,0.4879053128855493,0.19015046942547484,0.6174248056407458,0.4333317867514963
10587434_210,0.04677946465080974,0.28159920334943994,0.22987000812766603,0.19652312082302212,0.7452473643624826,0.10357286553397399,0.1238690979469592,0.10886722225076012,0.2036633378983036,0.24449854548694017,0.13163167251569988,0.09727588025221329,0.19130468575389753,0.39078910859997085,0.27032251917092337,0.26241905523822273,0.21809770877663529,0.11739430622171527,0.21700198992481573,0.15629550686545324,0.3035174302933779,0.14229951575449318,0.27889256217492414,0.09122198450867185,0.2333293897181509,0.18638645458977995,0.23528765546354524,0.16606633478307387,0.25776927552669043,0.2551718065892349,0.2865362315191149,0.1311565185641534,0.2764124084770917,0.23135397844806987,0.06948644565413513,0.06173620594258559,0.1749684154762057,0.06561393626057047,0.6734773929647452,0.2664212430019841,0.2696644926893832,0.22704355113608995,0.34531779083410236,0.11058211866582698,0.2652922349137684,0.3288132355104056,0.09026410384610642,0.4209841871801655,0.15060526325198273,0.3765600297522319,0.28596347370086356,0.37426184810775115,0.11427152309207164,0.07643635017707714,0.15225802421690474,0.26898065478902716,0.18888354330733684,0.23459316326269572,0.03531882818735914,0.03347438999160417,0.21292179620133272,0.3760101156067187,0.15266972161068754,0.08640887721177203,0.14900604280395174,0.12628803727529558,0.14546032302173756,0.23635072805279272,0.062344301349877826,0.38864761821146065,0.1091339371639721,0.20523294655984983,0.08604699789439473,0.0645223762390012,0.2713525165318551,0.142414123654911,0.21016103355286256,0.22374466393974055,0.5542873881443141,0.12458971436372165
19748253_197,0.24273904479124198,0.24930393453408634,0.44752652781269536,0.29628286586265423,0.5082042613763814,0.26133627924455305,0.33284271982040387,0.1571373349117951,0.5482310440040137,0.4800273724269991,0.23827138135299966,0.2871417014181757,0.36645929856334236,0.5412647410680412,0.6164982846112784,0.510802254299399,0.49237492967759167,0.17372632088053772,0.2951949722426465,0.3475712542695813,0.38422121063904685,0.2360678548097865,0.29577911140414065,0.2930382698757002,0.26846858249183253,0.4727426616347062,0.45430372567522254,0.43967184511000135,0.29635276435091024,0.4470965711026046,0.47563056045539814,0.29763589301190424,0.36500667787864877,0.5038978735305089,0.13551583685841057,0.2532761964761873,0.4022783734585013,0.15845030045745132,0.9049707577522347,0.4632230617186785,0.3763099058933944,0.30942829147105966,0.416240600430652,0.2525361523931608,0.37930780061327696,0.43460557139828904,0.2839496638431234,0.5057346474298882,0.22030664664767155,0.3338730743878725,0.6007876558642069,0.4125927227926877,0.17661783613109538,0.2632169408611805,0.3519799568749644,0.306632883563505,0.46716330923930366,0.2514988200642546,0.12807421022721613,0.12700301105382386,0.481950426282294,0.40313363572183947,0.366122693837381,0.15531136095721085,0.18821175653487335,0.27756024446326855,0.26136645983879203,0.36632059571089776,0.2755103448067313,0.6415864771744945,0.28974151116308755,0.402747015257984,0.28323231993046727,0.21534768138447832,0.5419373116050419,0.30546995673245475,0.4829364404145413,0.22015165142000617,0.6265995408126724,0.33114466464041864
5181379_222,0.14282273853864264,0.43320568532474585,0.2933833276906976,0.24559313121424775,0.9602929928654365,0.13944037254227212,0.17729328666424535,0.16971707664592012,0.363549312704703,0.30396606270025,0.2173937951704316,0.20847761179491214,0.24921360336556123,0.5483216715093121,0.3958268524409218,0.29851147781645077,0.3505407351504937,0.0996018864450996,0.28437892453544994,0.27628321442146475,0.33485746895450397,0.20199182443257038,0.2832633993357761,0.1277869953686114,0.28131402058409527,0.2876995508699564,0.34536417183852663,0.2842739953539198,0.24631625816828018,0.29351591526351484,0.33445693370736285,0.16935426449339094,0.3379169595677945,0.3049306371275475,0.14631232516089507,0.16300501164505754,0.2640947572507959,0.12788684574965584,0.6007878651935135,0.3528573004153131,0.3560385959011298,0.25204060307384474,0.3723092490426647,0.18711465037314035,0.25963757211216754,0.4454765044554812,0.16809215365603056,0.5240652698252334,0.1563819500585433,0.4872235691275434,0.38119430014447064,0.449374516873678,0.1740929848935697,0.18494176543861887,0.2276145149300291,0.270653898726278,0.29094149210310466,0.2951371020749671,0.1044717626453544,0.04087363202301774,0.22156259640650425,0.5386987167807235,0.15124552598324015,0.17178148051469713,0.18751966577977708,0.1753380970543464,0.253907968950197,0.2692780185946762,0.15784059447624232,0.49709051850820624,0.15964108629218496,0.24991414274765505,0.15319236088693414,0.13866319561288307,0.38746324099228546,0.18060661248692436,0.3251005967837819,0.35046563653184293,0.5420878795026985,0.1771798766709799
98914_81,0.2958665285367839,0.15173740348728013,0.4309630468546648,0.3114348799747916,0.28002492428570896,0.21296476167885944,0.25389861703841854,0.3026575758471405,0.3763412370287899,0.4998348845235238,0.23503662936271322,0.4767122826065279,0.3803599698155837,0.3969279382580919,0.6441953928753524,0.38313819235824587,0.5074914079067279,0.1580952567883501,0.33704480819373644,0.32623331345325923,0.2915179677986323,0.37850103492972326,0.25297460043130965,0.4289388136650808,0.215191715435491,0.6433904994004827,0.348015392346812,0.4988108538934642,0.46222351314714777,0.37101506422972413,0.5085250570499303,0.3820063749107665,0.2833224511273348,0.5069203771232614,0.22231579828605247,0.49256753886502974,0.4329445535246953,0.33759538016565205,0.40897881569311634,0.4920837661658165,0.2404934494646496,0.1348955703197747,0.340418010306202,0.5534131010232985,0.2842317557187008,0.507125396040924,0.2298758903983507,0.33586639133840435,0.468395656984881,0.16983982522578303,0.5156014225746635,0.42274852895889525,0.18896974967116711,0.4572894877932567,0.3488270743882384,0.25112960232425874,0.4860325126003495,0.266325482505847,0.09018983133056,0.18134546107331959,0.38510711602251263,0.33541102561078234,0.20445379415904544,0.23526734042175065,0.2338832324245039,0.2941143840215862,0.4037712593339699,0.25385092535454773,0.534771110702759,0.5261904027573754,0.2531280763828664,0.48010539196435265,0.3661267463736216,0.1998392968909287,0.47266840302760743,0.23240634164619323,0.507552177861187,0.11971832810106545,0.43139759553623147,0.416144842438066
26934298_645,0.2837095653462223,0.22442479223470332,0.44562115854084877,0.22663976743310935,0.20958686004297292,0.21437261991590031,0.2884875182855855,0.17884698397885324,0.41239458267517265,0.3732192146992459,0.20931840769634696,0.3448170252792609,0.34911579234625234,0.464131116231843,0.5145297139851065,0.353405438087452,0.3643159635965694,0.47836504287825143,0.20295069674270017,0.3667002094769395,0.5247652442242579,0.2806475646620311,0.3406592375022613,0.6377476784343923,0.3457585497356894,0.47876825688809793,0.3527991715003319,0.4312737194710035,0.27168991030903245,0.29376649441816954,0.6555229672770497,0.2947894493382221,0.33917123067817656,0.8148600004693946,0.508704115078141,0.3007045291253762,0.38392197520424426,0.5134461359665144,0.34187117173665715,0.41546168571512976,0.44679367460112235,0.26811138620074904,0.2715760605643737,0.5167261772831093,0.22146972691993325,0.4124719368976279,0.37210709254687835,0.34173415421788284,0.2417703196020465,0.19979154250638118,0.5400089146605124,0.39509817142424347,0.1638659877159728,0.20460013837934599,0.29617873453911236,0.2908570497120533,0.35461243063875164,0.21259661236293148,0.13687521417412296,0.19547720875344926,0.42676837401264245,0.29567807097697324,0.22473995410388267,0.16451747310320305,0.18051809306895475,0.3414824130784993,0.2898683577719007,0.35476275480745867,0.2867403938135917,0.5088530053152477,0.33016508125529564,0.612263240708291,0.35596907013145074,0.3833705899330585,0.45788289780517627,0.34647736454482336,0.4130910698659493,0.2147367888454887,0.4190513319839821,0.32265628849506006
26513674_645,0.3316483584815636,0.5009979031583898,0.5296361056501984,0.5328715698273326,0.57190860893477,0.27594804974920123,0.4000054809737666,0.23284071725870123,0.6514104228024441,0.4819368759734893,0.43933237534043734,0.3648366677618221,0.4098489219625577,0.7744599947824413,0.7461133344553135,0.5103469373442777,0.5989394910763589,0.15223973472232252,0.3754697975382706,0.5085358687925189,0.3595238449553166,0.2459311411493744,0.31608116359312377,0.2384215207337755,0.2896957201269241,0.6034034377418449,0.6396339932602478,0.6021304094206466,0.2802912195064591,0.4041018567760018,0.47643588369183665,0.2993663885170615,0.5172529632637145,0.5134178391007057,0.21090681458239668,0.3883457580455513,0.5332162083497359,0.1834849948506875,0.5520907882444889,0.558322334150725,0.49213997790190844,0.4213528475512095,0.5139298355682056,0.29829007362668314,0.2879575017831679,0.6404512399489511,0.237679769152546,0.7128429653954735,0.23949127934293143,0.5843111764163101,0.663988687187908,0.4820044803714509,0.23730497465655745,0.29117918604787013,0.4454163137074328,0.24217724089081433,0.49201941182389675,0.4000632626927586,0.11486741094665831,0.10550411164834696,0.44455010713784926,0.7275506785891609,0.27054238971113714,0.3360714496009471,0.2837360802324281,0.27925008367698295,0.4220277928899689,0.42573226615272775,0.35433243173720796,0.9095507405091856,0.35923500647008216,0.4361477171375276,0.44633843574781346,0.2191629866226779,0.6452406211321606,0.3916376108860825,0.5645039579719343,0.447893669936653,0.602436082163187,0.37752667216652286
13258929_523,0.6688386384784797,0.14595078991944435,0.40264348655297666,0.36225195683311157,0.19207652934275696,0.2778381964729168,0.265526694749284,0.28784005660248313,0.41809857022784247,0.2889493964945958,0.23079129838926168,0.5487151709826734,0.2550564772677285,0.350599601864236,0.6436902689586553,0.2965622698577897,0.47371047194780536,0.17950585362219243,0.29581369167777966,0.47123253106021135,0.20840839208136022,0.31574449053529813,0.17946807276096535,0.319365599444968,0.15535941642591564,0.7352346611075785,0.35462866369713447,0.5903214650045077,0.27298701907784373,0.2841932227335001,0.4482062264528812,0.2599575022738259,0.23113098395799048,0.42864271350403554,0.25511295947606105,0.518437304395981,0.44130363950070944,0.2493997128170835,0.21035176216656234,0.4135694573681383,0.18925930138881178,0.15295153684419088,0.3299268550741825,0.4489842019167586,0.1619919931371708,0.40881082466721336,0.24604719536599906,0.3129723155950373,0.38710035640936585,0.18144705905203168,0.42283429445258125,0.37940843381860984,0.13389752871877067,0.32755220627106413,0.366155780791375,0.13153146441010827,0.5518125083519485,0.1620056866653311,0.15510660459979758,0.08635210911708306,0.2972579145090933,0.3895914721513972,0.23313229831636786,0.3484883080125418,0.21217065310667602,0.244615281177661,0.4056289611053017,0.20271995593605147,0.9084395776062613,0.48931521782817383,0.26194193342335104,0.3987247535329502,0.4485291635223487,0.261796749095761,0.4298558119759782,0.2614131483030357,0.678162655010154,0.20383258913999505,0.3317896038794191,0.2340078801299272
4891893_200,0.3471430052030221,0.1435259123923424,0.24161372060968317,0.46375584503259853,0.1747116865601879,0.07379485535365045,0.29479360064526056,0.10631852435190346,0.3400348850313099,0.25237895659816056,0.1096928448752693,0.2734581373756298,0.1714184978516751,0.329388203126349,0.5418499469968242,0.31691736450949115,0.4669089369525587,0.14201881551943382,0.2444094988296734,0.3009275602187524,0.15688573326396965,0.1157849453227408,0.169326166411288,0.07766078351309053,0.11591260833586614,0.4739004961651606,0.3476910871983412,0.5051547244742935,0.10204327758541337,0.1687900746495314,0.30695399226932835,0.29136556638666306,0.17371774460109538,0.3133434744510391,0.0975368983969782,0.3346906474932273,0.2904313139646687,0.0659860791231556,0.21380518580287805,0.5162191935986141,0.17444198800999933,0.17063830109984043,0.3139628547174565,0.21682471944304205,0.08145443887453649,0.30963553085037404,0.11630025779315874,0.25542078080543007,0.2146556120251336,0.1446394557563227,0.3165918549918949,0.536385457067051,0.14733077998353047,0.1213322217083428,0.5636837425592882,0.18209891254612942,0.28947375372001183,0.12330780866963362,0.14625039649445185,0.009639897285740683,0.17943670500766584,0.2960403034904037,0.11751795727245157,0.6932479341619814,0.22013734185476808,0.2853870834563486,0.3501031460242663,0.14531377972258322,0.35071431062398306,0.5476142050246554,0.2711712205347945,0.3350964211421193,0.4139947604734707,0.11516952068432917,0.29132378853517155,0.3584099844509398,0.5107309026985359,0.0917968760240621,0.3815511821335781,0.19685173038442433
20375714_332,0.6886297185016179,0.15912537692736345,0.5121652296317539,0.5039656624361353,0.27819702754257275,0.3258274750035816,0.4134604339260924,0.2578358801263861,0.46981776280483145,0.34332356527631086,0.26175877398529546,0.6387264005108211,0.2900414437088994,0.4880053386668439,0.7439298902694846,0.3696651263069738,0.5442979257274945,0.12479376647665866,0.31446651333829434,0.4421256106804777,0.29680356173876676,0.27305227188631126,0.2958459079553604,0.3567812756005658,0.24144899118572688,0.929723051917122,0.4787743831599712,0.7023779318708154,0.21775832007848395,0.2758303185003971,0.5503818195478636,0.311806515093527,0.3097603007431199,0.552505643788476,0.21176916257198766,0.589984790513375,0.49206683267492224,0.17070015316510698,0.37729819467745024,0.5097370505692154,0.2850593532054432,0.24660755883744218,0.3488064107965845,0.4379344719817159,0.18190970790216013,0.43868941281864554,0.3617605538333055,0.4576270734849809,0.2115160531444547,0.27225967273229135,0.5462899738657278,0.4294879800432433,0.1269476838968884,0.2652658378828064,0.4319090090702664,0.22028029638909366,0.6143137252220304,0.18900198260373213,0.16067977534247352,0.18301579953683594,0.3849968867637297,0.46930212331027726,0.27979124864116417,0.3781733600159271,0.3315141715478918,0.29306548170190566,0.38374650161203244,0.33504795667152915,0.717654891934279,0.668262444561436,0.41833538268783554,0.582559969840312,0.5224425567581484,0.251910244601219,0.545722752974082,0.3396065693703344,0.7557649272646945,0.21114816994475014,0.4739109333553572,0.29469073002939905
1633942_69,0.29967033904374335,0.2682895213621007,0.5119680126840355,0.46498672603752456,0.5232600124910749,0.25307787667724774,0.49391782720230265,0.18320376721138676,0.5076131040354648,0.48325136842953814,0.26421046823996747,0.3021020001245944,0.41537371968716097,0.5638373090895585,0.6526358160983071,0.5476145448012648,0.5754238033439115,0.18694096646151528,0.3829306821569478,0.34325729382677445,0.5560132937205471,0.20746362529211912,0.3785192202992106,0.30137918591698426,0.4424774266224266,0.5428916920243237,0.4378998343901621,0.5445845229162289,0.28415407222222405,0.3981525552844472,0.5178423229718575,0.4343710467755022,0.4158141778470959,0.5153785750744329,0.14234422446531803,0.34212156324948756,0.3965058394463201,0.22933003638622582,0.692051081362718,0.6472060120958626,0.37046203402310485,0.4074623642887621,0.44456472155306864,0.28445062566790347,0.3023153120803667,0.4655093351850963,0.30635670897762357,0.514909195006155,0.1986795087298038,0.3062213917750085,0.6293232471389407,0.5644623295258477,0.16164799299525476,0.22730248006510054,0.4285652368759256,0.5204568600369056,0.4211585188192873,0.24544986857383838,0.18188019708665484,0.19577534868669705,0.4346220223464146,0.432917125235653,0.2774346687054082,0.265892825288925,0.28845149244270124,0.33826483686157993,0.32740954835826935,0.4242513092515214,0.2669505164976886,0.6883667212777346,0.44953424997561225,0.4399848795472774,0.3812498789696594,0.19567540182433735,0.5689924155420705,0.40684360167649636,0.5518400020076857,0.24440754881090376,0.9706794687981581,0.3565995969796958
18585043_363,0.7315330995203372,0.1400111575750053,0.4539477749458053,0.3604215064831889,0.21434861636047858,0.33890038472644496,0.27972345575318963,0.30707285672582346,0.3606571154703141,0.26812178139679854,0.15934282115286336,0.6298188124302747,0.2548070332172002,0.3693959251143921,0.6339395319452373,0.2376805769627455,0.47728640410913203,0.15854771522210936,0.23327577071407224,0.3578032295015005,0.23557154172451109,0.34549453127283636,0.19377120696165068,0.3474565168451903,0.16634025500730615,0.7572914795098549,0.374345415819774,0.5325270158353622,0.26634928584755846,0.2401482544280335,0.4408850866105664,0.20247204013212078,0.24748212791683785,0.45600691323837317,0.24642258149048873,0.5858755427266285,0.4116139060051829,0.20701868752894148,0.18058567541728687,0.34952465728543103,0.16466082215777206,0.16633835057288845,0.2671447443638791,0.43354759404315724,0.1387752210244807,0.35296074898480684,0.282228459375471,0.33448338088534285,0.20481663205210052,0.218294711884941,0.4789935304668404,0.3045473478953755,0.12553640930934834,0.34952071984202454,0.27709040770627813,0.12199595118547872,0.5238971640769348,0.09661723190284481,0.13571689050016494,0.09561709412698824,0.3053826978560297,0.3921312007795662,0.24404857776527397,0.24971107312503268,0.20197343195956158,0.2207971944759406,0.3005392721852149,0.23206098792656263,0.9041660574634925,0.4701226926878235,0.30842839832740904,0.47754795973795705,0.40481090134068165,0.1941293519913553,0.4299984227745529,0.20805255630612002,0.7104287796067943,0.13649925779646438,0.31517008150050946,0.2139085668144536
6605453_153,0.27256587726305503,0.16188054981239616,0.31161369636143893,0.18789039585089612,0.14137232109956288,0.9504739409957565,0.30951763782462327,0.10768936747034426,0.3215585449428411,0.26632922172279666,0.17416778391411875,0.3015370475803483,0.27859551260011367,0.3654800440703483,0.3688817184646109,0.1754347677242727,0.2833404926293606,0.1586857908112724,0.11846973648067753,0.21872939366477534,0.1390945438467053,0.24342919059784962,0.14589082939985154,0.18546887888256847,0.1036475369599075,0.31109104182296743,0.21535670252902006,0.19602272427070763,0.22142780294192216,0.28037121341689886,0.19805283630389717,0.10285117120656137,0.32001046517615794,0.27350242613092024,0.17559038434365462,0.2578334049271201,0.42934004440052664,0.07908188700351423,0.2158272459795126,0.26274231106698304,0.1392285432725053,0.15580120833899788,0.2268107393971597,0.11907274451546217,0.23869507826713757,0.2554657694658529,0.20782448661559308,0.3380348553942406,0.1468878704833935,0.24274604019088747,0.452439284616328,0.11814852961975801,0.10032045229753965,0.27944082907245127,0.20364937870927857,0.054866870434247414,0.4231186199611844,0.1613128842162676,0.013293836479571323,0.20188656668363192,0.26485131668801815,0.2602130687994533,0.25462819426972294,0.01881678628834509,0.2510894073341847,0.15561516157049166,0.15991114379805166,0.22764354306156853,0.30081806186217847,0.3075274190007915,0.2793224923627646,0.23886375524549197,0.16704625837486684,0.25370832625505607,0.4287723712451344,0.16423653440747862,0.3475079546958924,0.19766174529409256,0.22956132785133607,0.21266534634401768
25782303_645,0.305204757785098,0.19603463844277788,0.3301598878621694,0.385465613602695,0.20234284886431952,0.26365804524665204,0.9568301347810647,0.2384168620776953,0.41749739776285677,0.3334913252730093,0.24818263411674707,0.24820367009848684,0.2798138744649026,0.4175197601669568,0.539942054703909,0.3572397395286066,0.46655086976649224,0.08640501731332086,0.2852285841459723,0.3087435921748675,0.3375368905207061,0.1672722299915821,0.20977178969900626,0.22619782565841912,0.3283607417664847,0.48466907638906553,0.3754490331658164,0.49844641785370325,0.1163544871381271,0.2529414038240205,0.41262923620647607,0.37934567912004263,0.23930873122148086,0.3798977878751666,0.20766128236819548,0.31479070519807106,0.34914877166365543,0.12361946470841861,0.29169530205120003,0.5458952693053452,0.2531128963272845,0.2270661245010735,0.24055644412394264,0.21601792930657138,0.12754402460483333,0.3311445104037706,0.336751491611064,0.35066802289954707,0.17953770740628874,0.1507874997667514,0.4621775294245392,0.3877268719807605,0.09683366256100667,0.16380041215118196,0.392324971115065,0.19718964152312524,0.41684262158848523,0.14500160380812513,0.17069646829522586,0.11078355470683768,0.2508556730370787,0.33657921522868817,0.16899654621574933,0.23081179802275642,0.26845720944274387,0.41327925947571587,0.30294610243601444,0.2336858284753959,0.2603344679782315,0.542120048038467,0.9103497298157516,0.40741809162966847,0.3531556716147757,0.2791989207670425,0.4130014423498779,0.4318833773234262,0.44009133331148076,0.16743679969124756,0.5280891641411015,0.29972187721552596
